index,population_density,rucc,longitude,latitude,elevation,altitude,phone_abs_time,num_seen_cells,rsrp,rsrq,rssi,physiographic_region_provcode,physiographic_region_fencode,cell_tower_distance,distance_to_next_point_meters,cum_distance
42440,267.92,1,-96.2952079,32.9795007,168.595489501953,138.503941016147,1724424107565,3,-90,-13,-59,3,3f,NaN,0,66.7676299753905
42441,267.92,1,-96.2952079,32.9795007,168.595489501953,138.503941016147,1724424108570,3,-90,-14,-57,3,3f,NaN,0,66.7676299753905
42442,267.92,1,-96.2952079,32.9795007,168.595489501953,138.503941016147,1724424109570,3,-90,-14,-57,3,3f,NaN,0,66.7676299753905
42443,267.92,1,-96.2952079,32.9795007,168.595489501953,138.503941016147,1724424110574,3,-90,-13,-59,3,3f,NaN,0,66.7676299753905
42444,267.92,1,-96.2952079,32.9795007,168.595489501953,138.503941016147,1724424111575,3,-90,-13,-59,3,3f,NaN,0,66.7676299753905
42445,267.92,1,-96.2952079,32.9795007,168.595489501953,138.503941016147,1724424112576,3,-90,-13,-57,3,3f,NaN,0,66.7676299753905
42446,267.92,1,-96.2952079,32.9795007,168.595489501953,138.503941016147,1724424113585,3,-90,-13,-57,3,3f,NaN,0.00440688132328603,66.7720368567138
42447,267.92,1,-96.2952079472448,32.9795007,168.595504760742,138.528722086774,1724424114585,3,-91,-11,-61,3,3f,NaN,0.00447840556874719,66.7765152622826
42448,267.92,1,-96.2952079952564,32.9795007,168.595520019531,138.553905284309,1724424115587,3,-91,-11,-61,3,3f,NaN,0.000442471267637443,66.7769577335502
42449,267.92,1,-96.295208,32.9795007,168.59553527832,138.556393444544,1724424116591,3,-91,-13,-61,3,3f,NaN,0,66.7769577335502
42450,267.92,1,-96.295208,32.9795007,168.59553527832,138.556393444544,1724424117591,3,-91,-13,-61,3,3f,NaN,0,66.7769577335502
42451,267.92,1,-96.295208,32.9795007,168.59553527832,138.556393444544,1724424118593,3,-90,-13,-59,3,3f,NaN,0,66.7769577335502
42452,267.92,1,-96.295208,32.9795007,168.59553527832,138.556393444544,1724424119605,3,-90,-13,-59,3,3f,NaN,0,66.7769577335502
42453,267.92,1,-96.295208,32.9795007,168.59553527832,138.556393444544,1724424120601,4,-91,-13,-59,3,3f,NaN,0,66.7769577335502
42454,267.92,1,-96.295208,32.9795007,168.59553527832,138.556393444544,1724424121603,4,-91,-13,-59,3,3f,NaN,0,66.7769577335502
42455,267.92,1,-96.295208,32.9795007,168.59553527832,138.556393444544,1724424122603,4,-90,-14,-57,3,3f,NaN,0,66.7769577335502
42456,267.92,1,-96.295208,32.9795007,168.59553527832,138.556393444544,1724424123604,4,-90,-14,-57,3,3f,NaN,0,66.7769577335502
42457,267.92,1,-96.295208,32.9795007,168.59553527832,138.556393444544,1724424124606,4,-91,-13,-59,3,3f,NaN,0.0113791397764926,66.7883368733267
42458,267.92,1,-96.2952080471851,32.9795006056298,168.595596313477,138.516039987734,1724424125610,4,-91,-13,-59,3,3f,NaN,0.0115172178037648,66.7998540911305
42459,267.92,1,-96.2952080949428,32.9795005101145,168.595657348633,138.475196903542,1724424126611,4,-90,-12,-57,3,3f,NaN,0.00121960244153363,66.801073693572
42460,267.92,1,-96.2952081,32.9795005,168.595657348633,138.470871861659,1724424127615,4,-90,-12,-57,3,3f,NaN,0,66.801073693572
42461,267.92,1,-96.2952081,32.9795005,168.595657348633,138.470871861659,1724424128616,4,-91,-14,-59,3,3f,NaN,0,66.801073693572
42462,267.92,1,-96.2952081,32.9795005,168.595657348633,138.470871861659,1724424129617,4,-91,-14,-59,3,3f,NaN,0,66.801073693572
42463,267.92,1,-96.2952081,32.9795005,168.595657348633,138.470871861659,1724424130623,3,-92,-13,-59,3,3f,NaN,0.0109101014418287,66.8119837950138
42464,267.92,1,-96.2952081,32.9795004018831,168.595703125,138.470871861659,1724424131624,3,-92,-13,-59,3,3f,NaN,0.000209391352570669,66.8121931863664
42465,267.92,1,-96.2952081,32.9795004,168.595703125,138.470871861659,1724424132627,4,-91,-13,-59,3,3f,NaN,0,66.8121931863664
42466,267.92,1,-96.2952081,32.9795004,168.595703125,138.470871861659,1724424133626,4,-91,-13,-59,3,3f,NaN,0,66.8121931863664
42467,267.92,1,-96.2952081,32.9795004,168.595703125,138.470871861659,1724424134632,4,-91,-13,-61,3,3f,NaN,0,66.8121931863664
42468,267.92,1,-96.2952081,32.9795004,168.595703125,138.470871861659,1724424135632,4,-91,-13,-61,3,3f,NaN,0.00443046029379079,66.8166236466602
42469,267.92,1,-96.2952080525024,32.9795004,168.595687866211,138.373284445116,1724424136630,4,-91,-14,-59,3,3f,NaN,0.00449330216043417,66.8211169488206
42470,267.92,1,-96.2952080043311,32.9795004,168.595672607422,138.274312809898,1724424137631,4,-91,-14,-59,3,3f,NaN,0.000403994411583898,66.8215209432322
42471,267.92,1,-96.295208,32.9795004,168.595657348633,138.265414261277,1724424138633,4,-91,-14,-59,3,3f,NaN,0,66.8215209432322
42472,267.92,1,-96.295208,32.9795004,168.595657348633,138.265414261277,1724424139633,4,-91,-14,-59,3,3f,NaN,0,66.8215209432322
42473,267.92,1,-96.295208,32.9795004,168.595657348633,138.265414261277,1724424140634,4,-91,-14,-59,3,3f,NaN,0,66.8215209432322
42474,267.92,1,-96.295208,32.9795004,168.595657348633,138.265414261277,1724424141643,4,-90,-14,-59,3,3f,NaN,0,66.8215209432322
42475,267.92,1,-96.295208,32.9795004,168.595657348633,138.265414261277,1724424142646,4,-90,-14,-59,3,3f,NaN,0,66.8215209432322
42476,267.92,1,-96.295208,32.9795004,168.595657348633,138.265414261277,1724424143650,3,-91,-13,-61,3,3f,NaN,0,66.8215209432322
42477,267.92,1,-96.295208,32.9795004,168.595657348633,138.265414261277,1724424144651,3,-91,-13,-61,3,3f,NaN,0,66.8215209432322
42478,267.92,1,-96.295208,32.9795004,168.595657348633,138.265414261277,1724424145650,4,-91,-14,-59,3,3f,NaN,0,66.8215209432322
42479,267.92,1,-96.295208,32.9795004,168.595657348633,138.265414261277,1724424146653,4,-91,-14,-59,3,3f,NaN,0,66.8215209432322
42480,267.92,1,-96.295208,32.9795004,168.595657348633,138.265414261277,1724424147654,3,-91,-12,-59,3,3f,NaN,0.00681865277272266,66.8283395960049
42481,267.92,1,-96.2952079530195,32.9795004469805,168.595626831055,138.279110008948,1724424148655,3,-91,-12,-59,3,3f,NaN,0.00694978455653676,66.8352893805615
42482,267.92,1,-96.2952079051355,32.9795004948645,168.595581054688,138.293069136382,1724424149662,3,-91,-12,-59,3,3f,NaN,0.00074535586145066,66.8360347364229
42483,267.92,1,-96.2952079,32.9795005,168.595581054688,138.294566242403,1724424150661,3,-91,-13,-59,3,3f,NaN,0,66.8360347364229
42484,267.92,1,-96.2952079,32.9795005,168.595581054688,138.294566242403,1724424151664,3,-91,-13,-59,3,3f,NaN,0,66.8360347364229
42485,267.92,1,-96.2952079,32.9795005,168.595581054688,138.294566242403,1724424152667,3,-91,-13,-59,3,3f,NaN,0,66.8360347364229
42486,267.92,1,-96.2952079,32.9795005,168.595581054688,138.294566242403,1724424153669,3,-91,-13,-59,3,3f,NaN,0,66.8360347364229
42487,267.92,1,-96.2952079,32.9795005,168.595581054688,138.294566242403,1724424154673,3,-92,-13,-61,3,3f,NaN,0,66.8360347364229
42488,267.92,1,-96.2952079,32.9795005,168.595581054688,138.294566242403,1724424155674,3,-92,-13,-61,3,3f,NaN,0,66.8360347364229
42489,267.92,1,-96.2952079,32.9795005,168.595581054688,138.294566242403,1724424156675,3,-91,-13,-61,3,3f,NaN,0,66.8360347364229
42490,267.92,1,-96.2952079,32.9795005,168.595581054688,138.294566242403,1724424157680,3,-91,-13,-61,3,3f,NaN,0,66.8360347364229
42491,267.92,1,-96.2952079,32.9795005,168.595581054688,138.294566242403,1724424158684,3,-91,-14,-59,3,3f,NaN,0.00451986210236811,66.8405545985253
42492,267.92,1,-96.2952079,32.9795005406481,168.595550537109,138.325065360174,1724424159686,3,-91,-14,-59,3,3f,NaN,0.00456090477636995,66.8451155033017
42493,267.92,1,-96.2952079,32.9795005816653,168.59553527832,138.355841462868,1724424160686,3,-91,-14,-59,3,3f,NaN,0.00203872591566129,66.8471542292173
42494,267.92,1,-96.2952079,32.9795006,168.59553527832,138.369598380773,1724424161688,3,-91,-14,-59,3,3f,NaN,0,66.8471542292173
42495,267.92,1,-96.2952079,32.9795006,168.59553527832,138.369598380773,1724424162694,3,-91,-13,-63,3,3f,NaN,0,66.8471542292173
42496,267.92,1,-96.2952079,32.9795006,168.59553527832,138.369598380773,1724424163695,3,-91,-13,-63,3,3f,NaN,0,66.8471542292173
42497,267.92,1,-96.2952079,32.9795006,168.59553527832,138.369598380773,1724424164702,3,-91,-13,-61,3,3f,NaN,0,66.8471542292173
42498,267.92,1,-96.2952079,32.9795006,168.59553527832,138.369598380773,1724424165702,3,-91,-13,-61,3,3f,NaN,0,66.8471542292173
42499,267.92,1,-96.2952079,32.9795006,168.59553527832,138.369598380773,1724424166702,3,-91,-14,-57,3,3f,NaN,0,66.8471542292173
42500,267.92,1,-96.2952079,32.9795006,168.59553527832,138.369598380773,1724424167708,3,-91,-14,-57,3,3f,NaN,0,66.8471542292173
42501,267.92,1,-96.2952079,32.9795006,168.59553527832,138.369598380773,1724424168708,3,-91,-13,-61,3,3f,NaN,0.00688297786540853,66.8540372070827
42502,267.92,1,-96.2952079474237,32.9795006474237,168.59553527832,138.32215072483,1724424169714,3,-91,-13,-61,3,3f,NaN,0.00693143891560691,66.8609686459983
42503,267.92,1,-96.2952079951813,32.9795006951813,168.59553527832,138.274368930466,1724424170715,3,-91,-14,-57,3,3f,NaN,0.000699376396115875,66.8616680223944
42504,267.92,1,-96.295208,32.9795007,168.59553527832,138.269547790375,1724424171721,3,-91,-14,-57,3,3f,NaN,0,66.8616680223944
42505,267.92,1,-96.295208,32.9795007,168.59553527832,138.269547790375,1724424172722,3,-90,-14,-57,3,3f,NaN,0,66.8616680223944
42506,267.92,1,-96.295208,32.9795007,168.59553527832,138.269547790375,1724424173723,3,-90,-14,-57,3,3f,NaN,0,66.8616680223944
42507,267.92,1,-96.295208,32.9795007,168.59553527832,138.269547790375,1724424174728,3,-91,-13,-59,3,3f,NaN,0,66.8616680223944
42508,267.92,1,-96.295208,32.9795007,168.59553527832,138.269547790375,1724424175730,3,-91,-13,-59,3,3f,NaN,0,66.8616680223944
42509,267.92,1,-96.295208,32.9795007,168.59553527832,138.269547790375,1724424176730,3,-91,-14,-59,3,3f,NaN,0,66.8616680223944
42510,267.92,1,-96.295208,32.9795007,168.59553527832,138.269547790375,1724424177733,3,-91,-14,-59,3,3f,NaN,0,66.8616680223944
42511,267.92,1,-96.295208,32.9795007,168.59553527832,138.269547790375,1724424178735,3,-91,-14,-59,3,3f,NaN,0.00877853869878602,66.8704465610932
42512,267.92,1,-96.295208094112,32.9795007,168.595565795898,138.265759934384,1724424179733,3,-91,-14,-59,3,3f,NaN,0.00893929394071598,66.8793858550339
42513,267.92,1,-96.2952081899474,32.9795007,168.595611572266,138.261902717856,1724424180734,3,-91,-13,-61,3,3f,NaN,0.000937682354285286,66.8803235373882
42514,267.92,1,-96.2952082,32.9795007,168.595611572266,138.261498114724,1724424181740,3,-91,-13,-61,3,3f,NaN,0,66.8803235373882
42515,267.92,1,-96.2952082,32.9795007,168.595611572266,138.261498114724,1724424182738,4,-91,-15,-57,3,3f,NaN,0,66.8803235373882
42516,267.92,1,-96.2952082,32.9795007,168.595611572266,138.261498114724,1724424183747,4,-91,-15,-57,3,3f,NaN,0,66.8803235373882
42517,267.92,1,-96.2952082,32.9795007,168.595611572266,138.261498114724,1724424184749,4,-91,-14,-59,3,3f,NaN,0,66.8803235373882
42518,267.92,1,-96.2952082,32.9795007,168.595611572266,138.261498114724,1724424185749,4,-91,-14,-59,3,3f,NaN,0,66.8803235373882
42519,267.92,1,-96.2952082,32.9795007,168.595611572266,138.261498114724,1724424186752,3,-91,-14,-57,3,3f,NaN,0,66.8803235373882
42520,267.92,1,-96.2952082,32.9795007,168.595611572266,138.261498114724,1724424187753,3,-91,-14,-57,3,3f,NaN,0,66.8803235373882
42521,267.92,1,-96.2952082,32.9795007,168.595611572266,138.261498114724,1724424188754,3,-91,-14,-59,3,3f,NaN,0.0139758344116297,66.8942993717999
42522,267.92,1,-96.2952082,32.9795008256877,168.595565795898,138.296780989346,1724424189759,3,-91,-14,-59,3,3f,NaN,0.0141169961802248,66.9084163679801
42523,267.92,1,-96.2952082,32.9795009526449,168.595504760742,138.33242025664,1724424190759,3,-91,-13,-59,3,3f,NaN,0.00526564700125603,66.9136820149813
42524,267.92,1,-96.2952082,32.979501,168.595474243164,138.345713703341,1724424191762,3,-91,-13,-59,3,3f,NaN,0,66.9136820149813
42525,267.92,1,-96.2952082,32.979501,168.595474243164,138.345713703341,1724424192768,3,-91,-13,-59,3,3f,NaN,0,66.9136820149813
42526,267.92,1,-96.2952082,32.979501,168.595474243164,138.345713703341,1724424193770,3,-91,-13,-59,3,3f,NaN,0.0109853920375576,66.9246674070189
42527,267.92,1,-96.2952082,32.979501098794,168.595428466797,138.345713703341,1724424194766,3,-92,-14,-59,3,3f,NaN,0.000134100756841735,66.9248015077757
42528,267.92,1,-96.2952082,32.9795011,168.595428466797,138.345713703341,1724424195771,3,-92,-14,-59,3,3f,NaN,0,66.9248015077757
42529,267.92,1,-96.2952082,32.9795011,168.595428466797,138.345713703341,1724424196780,4,-91,-13,-59,3,3f,NaN,0,66.9248015077757
42530,267.92,1,-96.2952082,32.9795011,168.595428466797,138.345713703341,1724424197782,4,-91,-13,-59,3,3f,NaN,0,66.9248015077757
42531,267.92,1,-96.2952082,32.9795011,168.595428466797,138.345713703341,1724424198781,3,-91,-13,-59,3,3f,NaN,0.00430280268594573,66.9291043104617
42532,267.92,1,-96.2952082296463,32.9795011296463,168.595428466797,138.287660481125,1724424199783,3,-91,-13,-59,3,3f,NaN,0.0043637016687335,66.9334680121304
42533,267.92,1,-96.2952082597122,32.9795011597122,168.595428466797,138.228785474165,1724424200786,4,-92,-14,-59,3,3f,NaN,0.00435936294855231,66.937827375079
42534,267.92,1,-96.2952082897482,32.9795011897482,168.595428466797,138.169969166115,1724424201788,4,-92,-14,-59,3,3f,NaN,0.00148792498804298,66.939315300067
42535,267.92,1,-96.2952083,32.9795012,168.595428466797,138.149894138817,1724424202792,4,-91,-13,-61,3,3f,NaN,0,66.939315300067
42536,267.92,1,-96.2952083,32.9795012,168.595428466797,138.149894138817,1724424203792,4,-91,-13,-61,3,3f,NaN,0,66.939315300067
42537,267.92,1,-96.2952083,32.9795012,168.595428466797,138.149894138817,1724424204795,4,-91,-13,-59,3,3f,NaN,0,66.939315300067
42538,267.92,1,-96.2952083,32.9795012,168.595428466797,138.149894138817,1724424205803,4,-91,-13,-59,3,3f,NaN,0,66.939315300067
42539,267.92,1,-96.2952083,32.9795012,168.595428466797,138.149894138817,1724424206799,4,-91,-12,-61,3,3f,NaN,0,66.939315300067
42540,267.92,1,-96.2952083,32.9795012,168.595428466797,138.149894138817,1724424207802,4,-91,-12,-61,3,3f,NaN,0,66.939315300067
42541,267.92,1,-96.2952083,32.9795012,168.595428466797,138.149894138817,1724424208804,4,-91,-14,-59,3,3f,NaN,0,66.939315300067
42542,267.92,1,-96.2952083,32.9795012,168.595428466797,138.149894138817,1724424209807,4,-91,-14,-59,3,3f,NaN,0,66.939315300067
42543,267.92,1,-96.2952083,32.9795012,168.595428466797,138.149894138817,1724424210807,3,-92,-13,-61,3,3f,NaN,0.0103475201979536,66.9496628202649
42544,267.92,1,-96.2952083298733,32.9795012896198,168.595413208008,138.219959649222,1724424211809,3,-92,-13,-61,3,3f,NaN,0.0104520341635264,66.9601148544285
42545,267.92,1,-96.2952083600483,32.9795013801448,168.59538269043,138.290732892056,1724424212809,4,-92,-13,-61,3,3f,NaN,0.0104938534980907,66.9706087079266
42546,267.92,1,-96.295208390344,32.979501471032,168.595352172852,138.36178922786,1724424213813,4,-92,-13,-61,3,3f,NaN,0.00334465066475255,66.9739533585913
42547,267.92,1,-96.2952084,32.9795015,168.595336914063,138.384436665567,1724424214816,4,-92,-13,-61,3,3f,NaN,0,66.9739533585913
42548,267.92,1,-96.2952084,32.9795015,168.595336914063,138.384436665567,1724424215816,4,-92,-13,-61,3,3f,NaN,0,66.9739533585913
42549,267.92,1,-96.2952084,32.9795015,168.595336914063,138.384436665567,1724424216822,4,-91,-13,-59,3,3f,NaN,0,66.9739533585913
42550,267.92,1,-96.2952084,32.9795015,168.595336914063,138.384436665567,1724424217824,4,-91,-13,-59,3,3f,NaN,0,66.9739533585913
42551,267.92,1,-96.2952084,32.9795015,168.595336914063,138.384436665567,1724424218825,4,-91,-13,-61,3,3f,NaN,0,66.9739533585913
42552,267.92,1,-96.2952084,32.9795015,168.595336914063,138.384436665567,1724424219831,4,-91,-13,-61,3,3f,NaN,0,66.9739533585913
42553,267.92,1,-96.2952084,32.9795015,168.595336914063,138.384436665567,1724424220830,3,-92,-13,-61,3,3f,NaN,0,66.9739533585913
42554,267.92,1,-96.2952084,32.9795015,168.595336914063,138.384436665567,1724424221833,3,-92,-13,-61,3,3f,NaN,0.0130365039400582,66.9869898625314
42555,267.92,1,-96.295208270118,32.979501543294,168.595260620117,138.390936405175,1724424222833,4,-93,-13,-61,3,3f,NaN,0.0131812192031438,67.0001710817345
42556,267.92,1,-96.2952081387942,32.9795015870686,168.595184326172,138.397508291237,1724424223835,4,-93,-13,-61,3,3f,NaN,0.0038938474121384,67.0040649291467
42557,267.92,1,-96.2952081,32.9795016,168.595169067383,138.39944968672,1724424224842,4,-92,-14,-59,3,3f,NaN,0,67.0040649291467
42558,267.92,1,-96.2952081,32.9795016,168.595169067383,138.39944968672,1724424225843,4,-92,-14,-59,3,3f,NaN,0,67.0040649291467
42559,267.92,1,-96.2952081,32.9795016,168.595169067383,138.39944968672,1724424226843,3,-92,-14,-59,3,3f,NaN,0.00919755949596502,67.0132624886426
42560,267.92,1,-96.2952080013958,32.9795016,168.595123291016,138.39944968672,1724424227845,3,-92,-14,-59,3,3f,NaN,0.000130197243074871,67.0133926858857
42561,267.92,1,-96.295208,32.9795016,168.595123291016,138.39944968672,1724424228848,3,-92,-14,-59,3,3f,NaN,0,67.0133926858857
42562,267.92,1,-96.295208,32.9795016,168.595123291016,138.39944968672,1724424229847,3,-91,-13,-59,3,3f,NaN,0,67.0133926858857
42563,267.92,1,-96.295208,32.9795016,168.595123291016,138.39944968672,1724424230849,3,-91,-13,-59,3,3f,NaN,0,67.0133926858857
42564,267.92,1,-96.295208,32.9795016,168.595123291016,138.39944968672,1724424231855,3,-90,-14,-57,3,3f,NaN,0,67.0133926858857
42565,267.92,1,-96.295208,32.9795016,168.595123291016,138.39944968672,1724424232857,3,-90,-14,-57,3,3f,NaN,0.00440948201538794,67.0178021679011
42566,267.92,1,-96.2952080472727,32.9795016,168.595138549805,138.380886331122,1724424233857,3,-90,-14,-57,3,3f,NaN,0.0044898225200206,67.0222919904211
42567,267.92,1,-96.2952080954067,32.9795016,168.595169067383,138.361984776739,1724424234863,3,-90,-14,-57,3,3f,NaN,0.000428452203631352,67.0227204426247
42568,267.92,1,-96.2952081,32.9795016,168.595169067383,138.360181049879,1724424235863,3,-90,-14,-59,3,3f,NaN,0,67.0227204426247
42569,267.92,1,-96.2952081,32.9795016,168.595169067383,138.360181049879,1724424236864,3,-90,-14,-59,3,3f,NaN,0,67.0227204426247
42570,267.92,1,-96.2952081,32.9795016,168.595169067383,138.360181049879,1724424237863,3,-91,-15,-57,3,3f,NaN,0,67.0227204426247
42571,267.92,1,-96.2952081,32.9795016,168.595169067383,138.360181049879,1724424238867,3,-91,-15,-57,3,3f,NaN,0,67.0227204426247
42572,267.92,1,-96.2952081,32.9795016,168.595169067383,138.360181049879,1724424239871,3,-91,-13,-59,3,3f,NaN,0,67.0227204426247
42573,267.92,1,-96.2952081,32.9795016,168.595169067383,138.360181049879,1724424240879,3,-91,-13,-59,3,3f,NaN,0,67.0227204426247
42574,267.92,1,-96.2952081,32.9795016,168.595169067383,138.360181049879,1724424241881,3,-91,-14,-57,3,3f,NaN,0,67.0227204426247
42575,267.92,1,-96.2952081,32.9795016,168.595169067383,138.360181049879,1724424242880,3,-91,-14,-57,3,3f,NaN,0,67.0227204426247
42576,267.92,1,-96.2952081,32.9795016,168.595169067383,138.267644603837,1724424243880,3,-90,-14,-59,3,3f,NaN,0,67.0227204426247
42577,267.92,1,-96.2952081,32.9795016,168.595169067383,138.173889339356,1724424244880,3,-90,-14,-59,3,3f,NaN,0,67.0227204426247
42578,267.92,1,-96.2952081,32.9795016,168.595169067383,138.16329499447,1724424245881,3,-90,-14,-59,3,3f,NaN,0,67.0227204426247
42579,267.92,1,-96.2952081,32.9795016,168.595169067383,138.16329499447,1724424246882,3,-91,-14,-59,3,3f,NaN,0,67.0227204426247
42580,267.92,1,-96.2952081,32.9795016,168.595169067383,138.16329499447,1724424247889,3,-91,-14,-59,3,3f,NaN,0,67.0227204426247
42581,267.92,1,-96.2952081,32.9795016,168.595169067383,138.16329499447,1724424248890,3,-91,-14,-59,3,3f,NaN,0,67.0227204426247
42582,267.92,1,-96.2952081,32.9795016,168.595169067383,138.16329499447,1724424249896,3,-91,-14,-59,3,3f,NaN,0,67.0227204426247
42583,267.92,1,-96.2952081,32.9795016,168.595169067383,138.16329499447,1724424250898,3,-91,-13,-59,3,3f,NaN,0,67.0227204426247
42584,267.92,1,-96.2952081,32.9795016,168.595169067383,138.16329499447,1724424251898,3,-91,-13,-59,3,3f,NaN,0,67.0227204426247
42585,267.92,1,-96.2952081,32.9795016,168.595169067383,138.16329499447,1724424252902,3,-91,-14,-57,3,3f,NaN,0.0101838508901625,67.0329042935149
42586,267.92,1,-96.2952081937826,32.9795016468913,168.595184326172,138.259493990308,1724424253903,3,-91,-14,-57,3,3f,NaN,0.0102972404763077,67.0432015339912
42587,267.92,1,-96.2952082886094,32.9795016943047,168.595199584961,138.356764027597,1724424254902,3,-90,-13,-59,3,3f,NaN,0.00123690467826519,67.0444384386695
42588,267.92,1,-96.2952083,32.9795017,168.59521484375,138.36844811616,1724424255910,3,-90,-13,-59,3,3f,NaN,0,67.0444384386695
42589,267.92,1,-96.2952083,32.9795017,168.59521484375,138.36844811616,1724424256908,3,-91,-13,-59,3,3f,NaN,0,67.0444384386695
42590,267.92,1,-96.2952083,32.9795017,168.59521484375,138.36844811616,1724424257910,3,-91,-13,-59,3,3f,NaN,0,67.0444384386695
42591,267.92,1,-96.2952083,32.9795017,168.59521484375,138.36844811616,1724424258917,3,-91,-14,-61,3,3f,NaN,0.00919756081110243,67.0536359994806
42592,267.92,1,-96.2952083986042,32.9795017,168.595245361328,138.36844811616,1724424259920,3,-91,-14,-61,3,3f,NaN,0.000130197242927417,67.0537661967235
42593,267.92,1,-96.2952084,32.9795017,168.595260620117,138.36844811616,1724424260922,3,-90,-13,-59,3,3f,NaN,0,67.0537661967235
42594,267.92,1,-96.2952084,32.9795017,168.595260620117,138.36844811616,1724424261923,3,-90,-13,-59,3,3f,NaN,0,67.0537661967235
42595,267.92,1,-96.2952084,32.9795017,168.595260620117,138.36844811616,1724424262924,4,-92,-13,-59,3,3f,NaN,0,67.0537661967235
42596,267.92,1,-96.2952084,32.9795017,168.595260620117,138.36844811616,1724424263925,3,-91,-14,-59,3,3f,NaN,0.00523798129827322,67.0590041780218
42597,267.92,1,-96.2952084,32.9795017471063,168.595230102539,138.347029480893,1724424264932,3,-91,-14,-59,3,3f,NaN,0.00527489892557431,67.0642790769474
42598,267.92,1,-96.2952084,32.9795017945446,168.59521484375,138.325459858267,1724424265932,3,-91,-14,-59,3,3f,NaN,0.000606612570551822,67.0648856895179
42599,267.92,1,-96.2952084,32.9795018,168.59521484375,138.322979351665,1724424266934,3,-92,-13,-61,3,3f,NaN,0,67.0648856895179
42600,267.92,1,-96.2952084,32.9795018,168.59521484375,138.322979351665,1724424267935,3,-92,-13,-61,3,3f,NaN,0,67.0648856895179
42601,267.92,1,-96.2952084,32.9795018,168.59521484375,138.322979351665,1724424268937,2,-90,-13,-59,3,3f,NaN,0,67.0648856895179
42602,267.92,1,-96.2952084,32.9795018,168.59521484375,138.322979351665,1724424269939,2,-90,-13,-59,3,3f,NaN,0,67.0648856895179
42603,267.92,1,-96.2952084,32.9795018,168.59521484375,138.322979351665,1724424270942,2,-91,-13,-59,3,3f,NaN,0,67.0648856895179
42604,267.92,1,-96.2952084,32.9795018,168.59521484375,138.322979351665,1724424271943,2,-91,-13,-59,3,3f,NaN,0,67.0648856895179
42605,267.92,1,-96.2952084,32.9795018,168.59521484375,138.322979351665,1724424272943,3,-91,-14,-59,3,3f,NaN,0,67.0648856895179
42606,267.92,1,-96.2952084,32.9795018,168.59521484375,138.322979351665,1724424273949,3,-91,-14,-59,3,3f,NaN,0,67.0648856895179
42607,267.92,1,-96.2952084,32.9795018,168.59521484375,138.322979351665,1724424274952,3,-91,-13,-59,3,3f,NaN,0.00438718883765517,67.0692728783556
42608,267.92,1,-96.2952084470337,32.9795018,168.595230102539,138.405349708957,1724424275957,3,-91,-13,-59,3,3f,NaN,0.00443145836573086,67.0737043367213
42609,267.92,1,-96.295208494542,32.9795018,168.595245361328,138.488551250481,1724424276958,3,-93,-14,-61,3,3f,NaN,0.000509109514525699,67.0742134462358
42610,267.92,1,-96.2952085,32.9795018,168.595245361328,138.498109869137,1724424277960,3,-93,-14,-61,3,3f,NaN,0,67.0742134462358
42611,267.92,1,-96.2952085,32.9795018,168.595245361328,138.498109869137,1724424278963,4,-91,-13,-61,3,3f,NaN,0,67.0742134462358
42612,267.92,1,-96.2952085,32.9795018,168.595245361328,138.498109869137,1724424279964,4,-91,-13,-61,3,3f,NaN,0,67.0742134462358
42613,267.92,1,-96.2952085,32.9795018,168.595245361328,138.498109869137,1724424280964,4,-90,-13,-59,3,3f,NaN,0,67.0742134462358
42614,267.92,1,-96.2952085,32.9795018,168.595245361328,138.498109869137,1724424281966,4,-90,-13,-59,3,3f,NaN,0,67.0742134462358
42615,267.92,1,-96.2952085,32.9795018,168.595245361328,138.498109869137,1724424282967,4,-91,-14,-59,3,3f,NaN,0,67.0742134462358
42616,267.92,1,-96.2952085,32.9795018,168.595245361328,138.498109869137,1724424283968,4,-91,-14,-59,3,3f,NaN,0,67.0742134462358
42617,267.92,1,-96.2952085,32.9795018,168.595245361328,138.498109869137,1724424284970,3,-91,-13,-61,3,3f,NaN,0,67.0742134462358
42618,267.92,1,-96.2952085,32.9795018,168.595245361328,138.498109869137,1724424285975,3,-91,-13,-61,3,3f,NaN,0.00680161267924415,67.0810150589151
42619,267.92,1,-96.2952085468631,32.9795017531369,168.595291137695,138.478025710423,1724424286975,3,-91,-12,-59,3,3f,NaN,0.00694647560583479,67.0879615345209
42620,267.92,1,-96.2952085947243,32.9795017052757,168.595336914063,138.457513795794,1724424287982,3,-91,-12,-59,3,3f,NaN,0.000765703965459549,67.0887272384863
42621,267.92,1,-96.2952086,32.9795017,168.595336914063,138.455252800239,1724424288984,4,-92,-13,-61,3,3f,NaN,0,67.0887272384863
42622,267.92,1,-96.2952086,32.9795017,168.595336914063,138.455252800239,1724424289986,4,-92,-13,-61,3,3f,NaN,0,67.0887272384863
42623,267.92,1,-96.2952086,32.9795017,168.595336914063,138.455252800239,1724424290986,3,-91,-14,-59,3,3f,NaN,0,67.0887272384863
42624,267.92,1,-96.2952086,32.9795017,168.595336914063,138.455252800239,1724424291990,3,-91,-14,-59,3,3f,NaN,0,67.0887272384863
42625,267.92,1,-96.2952086,32.9795017,168.595336914063,138.455252800239,1724424292991,3,-91,-14,-57,3,3f,NaN,0,67.0887272384863
