technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,geo_id_cg_api,state_abrv,census_tract_geoid,census_tract_arealand,census_block_geoid,census_block_arealand,county_geoid,county_name,population_density,rucc,physiographic_region_area,physiographic_region_perimeter,physiographic_region_physiodd_,physiographic_region_physiodd_i,physiographic_region_fcode,physiographic_region_fencode,physiographic_region_division,physiographic_region_province,physiographic_region_section,physiographic_region_provcode,elevation,num_seen_cells,cell_tower_distance
4G_LTE,-115,2147483647,-115,-20,-85,2147483647,25,1125,308,38,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724262970810,19509.415177089,2024-08-21 13:56:10.810000,-103.6583005,35.1722108,1216.31912264762,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1236.503662109375,7.0,
4G_LTE,-103,2147483647,-103,-12,-67,2147483647,37,1125,310,38,120774408,27909,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724262970810,19509.415177089,2024-08-21 13:56:10.810000,-103.6583005,35.1722108,1216.31912264762,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1236.503662109375,7.0,
4G_LTE,-109,2147483647,-109,-16,-83,2147483647,31,1125,311,38,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724262970810,19509.415177089,2024-08-21 13:56:10.810000,-103.6583005,35.1722108,1216.31912264762,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1236.503662109375,7.0,
4G_LTE,-110,2147483647,-110,-13,-85,2147483647,30,9820,485,38,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724262970810,19509.415177089,2024-08-21 13:56:10.810000,-103.6583005,35.1722108,1216.31912264762,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1236.503662109375,7.0,
4G_LTE,-119,2147483647,-119,-20,-89,2147483647,21,66536,308,38,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724262971811,19510.415766203,2024-08-21 13:56:11.811000,-103.6562869920792,35.17225947524753,1215.58268910684,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.967651367188,7.0,
4G_LTE,-114,2147483647,-114,-19,-83,2147483647,26,66536,183,38,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724262971811,19510.415766203,2024-08-21 13:56:11.811000,-103.6562869920792,35.17225947524753,1215.58268910684,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.967651367188,7.0,
4G_LTE,-113,2147483647,-113,-18,-83,2147483647,27,66536,311,38,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724262971811,19510.415766203,2024-08-21 13:56:11.811000,-103.6562869920792,35.17225947524753,1215.58268910684,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.967651367188,7.0,
4G_LTE,-107,2147483647,-107,-13,-83,2147483647,33,66536,310,38,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,1,1724262971811,19510.415766203,2024-08-21 13:56:11.811000,-103.6562869920792,35.17225947524753,1215.58268910684,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.967651367188,7.0,
4G_LTE,-119,2147483647,-119,-20,-87,2147483647,21,66536,307,38,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724262971811,19510.415766203,2024-08-21 13:56:11.811000,-103.6562869920792,35.17225947524753,1215.58268910684,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.967651367188,7.0,
4G_LTE,-115,2147483647,-115,-17,-87,2147483647,25,9820,493,38,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724262971811,19510.415766203,2024-08-21 13:56:11.811000,-103.6562869920792,35.17225947524753,1215.58268910684,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.967651367188,7.0,
4G_LTE,-113,2147483647,-113,-20,-83,2147483647,27,1125,307,38,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724262971811,19510.415766203,2024-08-21 13:56:11.811000,-103.6562869920792,35.17225947524753,1215.58268910684,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.967651367188,7.0,
4G_LTE,-115,2147483647,-115,-20,-85,2147483647,25,1125,308,38,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724262971811,19510.415766203,2024-08-21 13:56:11.811000,-103.6562869920792,35.17225947524753,1215.58268910684,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.967651367188,7.0,
4G_LTE,-109,2147483647,-109,-16,-83,2147483647,31,1125,311,38,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724262971811,19510.415766203,2024-08-21 13:56:11.811000,-103.6562869920792,35.17225947524753,1215.58268910684,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.967651367188,7.0,
4G_LTE,-103,2147483647,-103,-12,-67,2147483647,37,1125,310,38,120774408,27909,2,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724262971811,19510.415766203,2024-08-21 13:56:11.811000,-103.6562869920792,35.17225947524753,1215.58268910684,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.967651367188,7.0,
4G_LTE,-110,2147483647,-110,-13,-85,2147483647,30,9820,485,38,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724262971811,19510.415766203,2024-08-21 13:56:11.811000,-103.6562869920792,35.17225947524753,1215.58268910684,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.967651367188,7.0,
4G_LTE,-116,2147483647,-116,-18,-87,2147483647,24,66536,308,38,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724262972812,19511.416935786,2024-08-21 13:56:12.812000,-103.65424492376238,35.172308840924096,1214.8358097002333,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.623779296875,6.0,
4G_LTE,-120,2147483647,-120,-20,-91,2147483647,20,66536,307,38,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724262972812,19511.416935786,2024-08-21 13:56:12.812000,-103.65424492376238,35.172308840924096,1214.8358097002333,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.623779296875,6.0,
4G_LTE,-117,2147483647,-117,-20,-87,2147483647,23,66536,311,38,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724262972812,19511.416935786,2024-08-21 13:56:12.812000,-103.65424492376238,35.172308840924096,1214.8358097002333,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.623779296875,6.0,
4G_LTE,-109,2147483647,-109,-14,-83,2147483647,31,66536,310,38,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,1,1724262972812,19511.416935786,2024-08-21 13:56:12.812000,-103.65424492376238,35.172308840924096,1214.8358097002333,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.623779296875,6.0,
4G_LTE,-113,2147483647,-113,-14,-89,2147483647,27,9820,485,38,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724262972812,19511.416935786,2024-08-21 13:56:12.812000,-103.65424492376238,35.172308840924096,1214.8358097002333,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.623779296875,6.0,
4G_LTE,-114,2147483647,-114,-17,-83,2147483647,26,1125,307,38,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724262972812,19511.416935786,2024-08-21 13:56:12.812000,-103.65424492376238,35.172308840924096,1214.8358097002333,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.623779296875,6.0,
4G_LTE,-114,2147483647,-114,-19,-83,2147483647,26,1125,308,38,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724262972812,19511.416935786,2024-08-21 13:56:12.812000,-103.65424492376238,35.172308840924096,1214.8358097002333,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.623779296875,6.0,
4G_LTE,-107,2147483647,-107,-17,-79,2147483647,33,1125,311,38,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724262972812,19511.416935786,2024-08-21 13:56:12.812000,-103.65424492376238,35.172308840924096,1214.8358097002333,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.623779296875,6.0,
4G_LTE,-106,2147483647,-106,-14,-73,2147483647,34,1125,310,38,120774408,27909,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724262972812,19511.416935786,2024-08-21 13:56:12.812000,-103.65424492376238,35.172308840924096,1214.8358097002333,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.623779296875,6.0,
4G_LTE,-115,2147483647,-115,-15,-89,2147483647,25,9820,493,38,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724262972812,19511.416935786,2024-08-21 13:56:12.812000,-103.65424492376238,35.172308840924096,1214.8358097002333,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.623779296875,6.0,
4G_LTE,-117,2147483647,-117,-20,-87,2147483647,23,66536,311,38,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724262973821,19512.425488494,2024-08-21 13:56:13.821000,-103.6539736,35.1723154,1214.73657397488,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.328002929688,6.0,
4G_LTE,-120,2147483647,-120,-20,-91,2147483647,20,66536,307,38,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724262973821,19512.425488494,2024-08-21 13:56:13.821000,-103.6539736,35.1723154,1214.73657397488,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.328002929688,6.0,
4G_LTE,-109,2147483647,-109,-14,-83,2147483647,31,66536,310,38,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,1,1724262973821,19512.425488494,2024-08-21 13:56:13.821000,-103.6539736,35.1723154,1214.73657397488,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.328002929688,6.0,
4G_LTE,-116,2147483647,-116,-18,-87,2147483647,24,66536,308,38,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724262973821,19512.425488494,2024-08-21 13:56:13.821000,-103.6539736,35.1723154,1214.73657397488,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.328002929688,6.0,
4G_LTE,-115,2147483647,-115,-15,-89,2147483647,25,9820,493,38,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724262973821,19512.425488494,2024-08-21 13:56:13.821000,-103.6539736,35.1723154,1214.73657397488,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.328002929688,6.0,
4G_LTE,-106,2147483647,-106,-14,-73,2147483647,34,1125,310,38,120774408,27909,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724262973821,19512.425488494,2024-08-21 13:56:13.821000,-103.6539736,35.1723154,1214.73657397488,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.328002929688,6.0,
4G_LTE,-107,2147483647,-107,-17,-79,2147483647,33,1125,311,38,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724262973821,19512.425488494,2024-08-21 13:56:13.821000,-103.6539736,35.1723154,1214.73657397488,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.328002929688,6.0,
4G_LTE,-113,2147483647,-113,-14,-89,2147483647,27,9820,485,38,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724262973821,19512.425488494,2024-08-21 13:56:13.821000,-103.6539736,35.1723154,1214.73657397488,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.328002929688,6.0,
4G_LTE,-114,2147483647,-114,-17,-83,2147483647,26,1125,307,38,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724262973821,19512.425488494,2024-08-21 13:56:13.821000,-103.6539736,35.1723154,1214.73657397488,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.328002929688,6.0,
4G_LTE,-114,2147483647,-114,-19,-83,2147483647,26,1125,308,38,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724262973821,19512.425488494,2024-08-21 13:56:13.821000,-103.6539736,35.1723154,1214.73657397488,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.328002929688,6.0,
4G_LTE,-108,2147483647,-108,-14,-69,2147483647,32,1125,310,39,120774408,27909,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",310,410,1,1724262974822,19513.427036358,2024-08-21 13:56:14.822000,-103.65374661009994,35.17231250716747,1214.6879322600732,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.57275390625,6.0,
4G_LTE,-114,2147483647,-114,-16,-89,2147483647,26,1125,311,39,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724262974822,19513.427036358,2024-08-21 13:56:14.822000,-103.6539736,35.1723154,1214.73657397488,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.328002929688,6.0,
4G_LTE,-114,2147483647,-114,-16,-89,2147483647,26,1125,308,39,2147483647,2147483647,1,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724262974822,19513.427036358,2024-08-21 13:56:14.822000,-103.6539736,35.1723154,1214.73657397488,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.328002929688,6.0,
4G_LTE,-116,2147483647,-116,-18,-89,2147483647,24,1125,307,39,2147483647,2147483647,0,2147483647,[2],[FDD],"Band Number = 2, Uplink = 1850.0 - 1910.0 MHz, Downlink = 1850.0 - 1910.0 MHz ",Unavailable,Unavailable,0,1724262974822,19513.427036358,2024-08-21 13:56:14.822000,-103.6539736,35.1723154,1214.73657397488,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.328002929688,6.0,
4G_LTE,-116,2147483647,-116,-19,-87,2147483647,24,9820,493,39,2147483647,2147483647,0,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724262974822,19513.427036358,2024-08-21 13:56:14.822000,-103.6539736,35.1723154,1214.73657397488,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.328002929688,6.0,
4G_LTE,-110,2147483647,-110,-14,-87,2147483647,30,9820,485,39,2147483647,2147483647,1,2147483647,[30],[FDD],"Band Number = 30, Uplink = 2305.0 - 2315.0 MHz, Downlink = 2305.0 - 2315.0 MHz ",Unavailable,Unavailable,0,1724262974822,19513.427036358,2024-08-21 13:56:14.822000,-103.6539736,35.1723154,1214.73657397488,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.328002929688,6.0,
4G_LTE,-109,2147483647,-109,-13,-85,2147483647,31,66536,310,39,2147483647,2147483647,1,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,1,1724262974822,19513.427036358,2024-08-21 13:56:14.822000,-103.6539736,35.1723154,1214.73657397488,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.328002929688,6.0,
4G_LTE,-116,2147483647,-116,-17,-89,2147483647,24,66536,311,39,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724262974822,19513.427036358,2024-08-21 13:56:14.822000,-103.6539736,35.1723154,1214.73657397488,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.328002929688,6.0,
4G_LTE,-117,2147483647,-117,-20,-85,2147483647,23,66536,307,39,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724262974822,19513.427036358,2024-08-21 13:56:14.822000,-103.6539736,35.1723154,1214.73657397488,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.328002929688,6.0,
4G_LTE,-116,2147483647,-116,-16,-89,2147483647,24,66536,308,39,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724262974822,19513.427036358,2024-08-21 13:56:14.822000,-103.6539736,35.1723154,1214.73657397488,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.328002929688,6.0,
4G_LTE,-116,2147483647,-116,-16,-89,2147483647,24,66536,308,39,2147483647,2147483647,0,2147483647,[66],[FDD],"Band Number = 66, Uplink = 1710.0 - 1780.0 MHz, Downlink = 1710.0 - 1780.0 MHz ",Unavailable,Unavailable,0,1724262975823,19514.427879014,2024-08-21 13:56:15.823000,-103.65371827881692,35.17231214610446,1214.6818611433,350379589002085.0,NM,35037958900.0,7377212411.0,350379589002085.0,143754.0,35037.0,Quay County,1.0,7.0,7.525,15.171,308.0,323.0,138.0,13h,interior_plains,great_plains,pecos_valley,13.0,1234.58056640625,6.0,
