"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","rpopden","TimeFrame","GeoVintage","Source","Location"
"Census Tract","04013816502","AZ","04013816502","=""04013816502""","1063.45","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013816600","AZ","04013816600","=""04013816600""","4732.05","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013816700","AZ","04013816700","=""04013816700""","2773.26","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013816800","AZ","04013816800","=""04013816800""","3050.99","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013816901","AZ","04013816901","=""04013816901""","2628.53","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013816902","AZ","04013816902","=""04013816902""","1880.85","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013816903","AZ","04013816903","=""04013816903""","4150.04","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013816904","AZ","04013816904","=""04013816904""","997.31","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013817000","AZ","04013817000","=""04013817000""","1345.59","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013817101","AZ","04013817101","=""04013817101""","3326.95","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013817102","AZ","04013817102","=""04013817102""","7219.63","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013817103","AZ","04013817103","=""04013817103""","5457.81","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013817200","AZ","04013817200","=""04013817200""","874.69","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013817300","AZ","04013817300","=""04013817300""","2726.86","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013817400","AZ","04013817400","=""04013817400""","2824.27","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013817500","AZ","04013817500","=""04013817500""","2705.18","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013817600","AZ","04013817600","=""04013817600""","426.32","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013940700","AZ","04013940700","=""04013940700""","0.00","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013941000","AZ","04013941000","=""04013941000""","29.49","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013941100","AZ","04013941100","=""04013941100""","0.43","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013941200","AZ","04013941200","=""04013941200""","27.69","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013941300","AZ","04013941300","=""04013941300""","66.81","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013980100","AZ","04013980100","=""04013980100""","0.01","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013980400","AZ","04013980400","=""04013980400""","7.28","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013980500","AZ","04013980500","=""04013980500""","0.00","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013980700","AZ","04013980700","=""04013980700""","0.00","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013980900","AZ","04013980900","=""04013980900""","14.26","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04013981000","AZ","04013981000","=""04013981000""","2801.08","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015940400","AZ","04015940400","=""04015940400""","1.96","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015940501","AZ","04015940501","=""04015940501""","95.95","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015950101","AZ","04015950101","=""04015950101""","0.77","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015950102","AZ","04015950102","=""04015950102""","696.73","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015950103","AZ","04015950103","=""04015950103""","8.30","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015950401","AZ","04015950401","=""04015950401""","6.02","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015950403","AZ","04015950403","=""04015950403""","1.65","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015950404","AZ","04015950404","=""04015950404""","4.30","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015950500","AZ","04015950500","=""04015950500""","2.75","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015950601","AZ","04015950601","=""04015950601""","22.57","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015950602","AZ","04015950602","=""04015950602""","48.67","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015950603","AZ","04015950603","=""04015950603""","236.17","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015950703","AZ","04015950703","=""04015950703""","3947.23","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015950705","AZ","04015950705","=""04015950705""","1448.62","2019-2023","2022","Census","Arizona (State)"
"Census Tract","04015950706","AZ","04015950706","=""04015950706""","3172.55","2019-2023","2022","Census","Arizona (State)"
