population_density,rucc,longitude,latitude,altitude,phone_abs_time,num_seen_cells,rsrp,rsrq,rssi,cell_tower_distance
31.63,6.0,-92.99267816321094,34.24970376953304,60.687108466865794,1724437660630.0,4.0,-99,-9,-79,
31.63,6.0,-92.99267816321094,34.24970376953304,60.687108466865794,1724437660630.0,4.0,-105,-7,-89,
31.63,6.0,-92.99243019856183,34.24995475838714,59.75433562335395,1724437661639.0,4.0,-107,-8,-81,
31.63,6.0,-92.99243019856183,34.24995475838714,59.75433562335395,1724437661639.0,4.0,-105,-10,-83,
31.63,6.0,-92.99243019856183,34.24995475838714,59.75433562335395,1724437661639.0,4.0,-99,-9,-79,
31.63,6.0,-92.99243019856183,34.24995475838714,59.75433562335395,1724437661639.0,4.0,-105,-7,-89,
31.63,6.0,-92.99218343348254,34.25020453304137,58.82607522189878,1724437662644.0,4.0,-106,-8,-77,
31.63,6.0,-92.99218343348254,34.25020453304137,58.82607522189878,1724437662644.0,4.0,-100,-7,-83,
31.63,6.0,-92.99218343348254,34.25020453304137,58.82607522189878,1724437662644.0,4.0,-106,-12,-81,
31.63,6.0,-92.99218343348254,34.25020453304137,58.82607522189878,1724437662644.0,4.0,-106,-8,-89,
31.63,6.0,-92.99193826469418,34.250452691936104,57.90381961531167,1724437663641.0,4.0,-106,-8,-77,
31.63,6.0,-92.99193826469418,34.250452691936104,57.90381961531167,1724437663641.0,4.0,-100,-7,-83,
31.63,6.0,-92.99193826469418,34.250452691936104,57.90381961531167,1724437663641.0,4.0,-106,-12,-81,
31.63,6.0,-92.99193826469418,34.250452691936104,57.90381961531167,1724437663641.0,4.0,-106,-8,-89,
31.63,6.0,-92.99169231883332,34.25070163738059,56.97864088191535,1724437664642.0,4.0,-107,-11,-77,
31.63,6.0,-92.99169231883332,34.25070163738059,56.97864088191535,1724437664642.0,4.0,-104,-8,-87,
31.63,6.0,-92.99169231883332,34.25070163738059,56.97864088191535,1724437664642.0,4.0,-99,-9,-79,
31.63,6.0,-92.99169231883332,34.25070163738059,56.97864088191535,1724437664642.0,4.0,-106,-9,-87,
31.63,6.0,-92.99144575754757,34.25095120575578,56.05114709408879,1724437665645.0,4.0,-107,-11,-77,
31.63,6.0,-92.99144575754757,34.25095120575578,56.05114709408879,1724437665645.0,4.0,-104,-8,-87,
31.63,6.0,-92.99144575754757,34.25095120575578,56.05114709408879,1724437665645.0,4.0,-99,-9,-79,
31.63,6.0,-92.99144575754757,34.25095120575578,56.05114709408879,1724437665645.0,4.0,-106,-9,-87,
31.63,6.0,-92.9911991531304,34.2512008177884,55.12349105823401,1724437666649.0,4.0,-105,-9,-85,
31.63,6.0,-92.9911991531304,34.2512008177884,55.12349105823401,1724437666649.0,4.0,-97,-10,-75,
31.63,6.0,-92.9911991531304,34.2512008177884,55.12349105823401,1724437666649.0,4.0,-97,-11,-77,
31.63,6.0,-92.9911991531304,34.2512008177884,55.12349105823401,1724437666649.0,4.0,-103,-12,-79,
31.63,6.0,-92.99095324992766,34.25144972005453,54.1984727925035,1724437667650.0,4.0,-105,-9,-85,
31.63,6.0,-92.99095324992766,34.25144972005453,54.1984727925035,1724437667650.0,4.0,-97,-10,-75,
31.63,6.0,-92.99095324992766,34.25144972005453,54.1984727925035,1724437667650.0,4.0,-97,-11,-77,
31.63,6.0,-92.99095324992766,34.25144972005453,54.1984727925035,1724437667650.0,4.0,-103,-12,-79,
31.63,6.0,-92.99070006236651,34.25169129612924,53.46379636036579,1724437668656.0,4.0,-101,-7,-75,
31.63,6.0,-92.99070006236651,34.25169129612924,53.46379636036579,1724437668656.0,4.0,-97,-10,-77,
31.63,6.0,-92.99070006236651,34.25169129612924,53.46379636036579,1724437668656.0,4.0,-98,-11,-77,
31.63,6.0,-92.99070006236651,34.25169129612924,53.46379636036579,1724437668656.0,4.0,-102,-12,-77,
31.63,6.0,-92.990440293422,34.25191993715795,52.99465043295118,1724437669658.0,4.0,-101,-7,-75,
31.63,6.0,-92.990440293422,34.25191993715795,52.99465043295118,1724437669658.0,4.0,-97,-10,-77,
31.63,6.0,-92.990440293422,34.25191993715795,52.99465043295118,1724437669658.0,4.0,-98,-11,-77,
31.63,6.0,-92.990440293422,34.25191993715795,52.99465043295118,1724437669658.0,4.0,-102,-12,-77,
31.63,6.0,-92.99018090944672,34.252148239348024,52.52619976468491,1724437670658.0,4.0,-96,-9,-67,
31.63,6.0,-92.99018090944672,34.252148239348024,52.52619976468491,1724437670658.0,4.0,-90,-8,-73,
31.63,6.0,-92.99018090944672,34.252148239348024,52.52619976468491,1724437670658.0,4.0,-96,-10,-75,
31.63,6.0,-92.99018090944672,34.252148239348024,52.52619976468491,1724437670658.0,4.0,-97,-11,-75,
31.63,6.0,-92.98992116666864,34.25237685734584,52.05710109411417,1724437671659.0,4.0,-96,-9,-67,
31.63,6.0,-92.98992116666864,34.25237685734584,52.05710109411417,1724437671659.0,4.0,-90,-8,-73,
31.63,6.0,-92.98992116666864,34.25237685734584,52.05710109411417,1724437671659.0,4.0,-96,-10,-75,
31.63,6.0,-92.98992116666864,34.25237685734584,52.05710109411417,1724437671659.0,4.0,-97,-11,-75,
31.63,6.0,-92.9896615481292,34.252605365992416,51.58822680009789,1724437672660.0,4.0,-87,-7,-57,
31.63,6.0,-92.9896615481292,34.252605365992416,51.58822680009789,1724437672660.0,4.0,-84,-9,-67,
31.63,6.0,-92.9896615481292,34.252605365992416,51.58822680009789,1724437672660.0,4.0,-96,-7,-79,
31.63,6.0,-92.9896615481292,34.252605365992416,51.58822680009789,1724437672660.0,4.0,-88,-10,-67,
31.63,6.0,-92.98940188609228,34.25283391292422,51.11927394906328,1724437673661.0,4.0,-87,-7,-57,
31.63,6.0,-92.98940188609228,34.25283391292422,51.11927394906328,1724437673661.0,4.0,-84,-9,-67,
31.63,6.0,-92.98940188609228,34.25283391292422,51.11927394906328,1724437673661.0,4.0,-96,-7,-79,
31.63,6.0,-92.98940188609228,34.25283391292422,51.11927394906328,1724437673661.0,4.0,-88,-10,-67,
31.63,6.0,-92.98914204814552,34.2530626146867,50.65000340272218,1724437674663.0,5.0,-86,-7,-59,
31.63,6.0,-92.98914204814552,34.2530626146867,50.65000340272218,1724437674663.0,5.0,-83,-6,-67,
31.63,6.0,-92.98914204814552,34.2530626146867,50.65000340272218,1724437674663.0,5.0,-94,-7,-77,
31.63,6.0,-92.98914204814552,34.2530626146867,50.65000340272218,1724437674663.0,5.0,-88,-11,-63,
31.63,6.0,-92.98888233699088,34.25329120485046,50.18096184451319,1724437675665.0,5.0,-86,-7,-59,
31.63,6.0,-92.98888233699088,34.25329120485046,50.18096184451319,1724437675665.0,5.0,-83,-6,-67,
31.63,6.0,-92.98888233699088,34.25329120485046,50.18096184451319,1724437675665.0,5.0,-94,-7,-77,
31.63,6.0,-92.98888233699088,34.25329120485046,50.18096184451319,1724437675665.0,5.0,-88,-11,-63,
31.63,6.0,-92.98862112245897,34.25352111824295,49.70920516833787,1724437676672.0,5.0,-98,-8,-71,
31.63,6.0,-92.98862112245897,34.25352111824295,49.70920516833787,1724437676672.0,5.0,-86,-6,-71,
31.63,6.0,-92.98862112245897,34.25352111824295,49.70920516833787,1724437676672.0,5.0,-87,-8,-69,
31.63,6.0,-92.98862112245897,34.25352111824295,49.70920516833787,1724437676672.0,5.0,-98,-8,-77,
31.63,6.0,-92.98836444287797,34.25375888614451,49.58744468385425,1724437677674.0,5.0,-98,-8,-71,
31.63,6.0,-92.98836444287797,34.25375888614451,49.58744468385425,1724437677674.0,5.0,-86,-6,-71,
31.63,6.0,-92.98836444287797,34.25375888614451,49.58744468385425,1724437677674.0,5.0,-87,-8,-69,
31.63,6.0,-92.98836444287797,34.25375888614451,49.58744468385425,1724437677674.0,5.0,-98,-8,-77,
31.63,6.0,-92.98811251696628,34.25400919381676,49.95681876237227,1724437678674.0,3.0,-90,-8,-61,
31.63,6.0,-92.98811251696628,34.25400919381676,49.95681876237227,1724437678674.0,3.0,-90,-7,-71,
31.63,6.0,-92.98811251696628,34.25400919381676,49.95681876237227,1724437678674.0,3.0,-88,-9,-69,
31.63,6.0,-92.98811251696628,34.25400919381676,49.95681876237227,1724437678674.0,3.0,-93,-8,-73,
31.63,6.0,-92.98785993008418,34.25426015821375,50.32716195656963,1724437679677.0,3.0,-90,-8,-61,
31.63,6.0,-92.98785993008418,34.25426015821375,50.32716195656963,1724437679677.0,3.0,-90,-7,-71,
31.63,6.0,-92.98785993008418,34.25426015821375,50.32716195656963,1724437679677.0,3.0,-88,-9,-69,
31.63,6.0,-92.98785993008418,34.25426015821375,50.32716195656963,1724437679677.0,3.0,-93,-8,-73,
31.63,6.0,-92.98760668991764,34.25451177169882,50.69846299722668,1724437680682.0,2.0,-91,-7,-67,
31.63,6.0,-92.98760668991764,34.25451177169882,50.69846299722668,1724437680682.0,2.0,-91,-6,-75,
31.63,6.0,-92.98760668991764,34.25451177169882,50.69846299722668,1724437680682.0,2.0,-90,-8,-71,
31.63,6.0,-92.98760668991764,34.25451177169882,50.69846299722668,1724437680682.0,2.0,-89,-8,-71,
31.63,6.0,-92.98735431234633,34.2547625281295,51.06849929967215,1724437681685.0,2.0,-91,-7,-67,
31.63,6.0,-92.98735431234633,34.2547625281295,51.06849929967215,1724437681685.0,2.0,-91,-6,-75,
31.63,6.0,-92.98735431234633,34.2547625281295,51.06849929967215,1724437681685.0,2.0,-90,-8,-71,
31.63,6.0,-92.98735431234633,34.2547625281295,51.06849929967215,1724437681685.0,2.0,-89,-8,-71,
31.63,6.0,-92.98710108925606,34.25501412464797,51.43977530304371,1724437682691.0,2.0,-90,-8,-65,
31.63,6.0,-92.98710108925606,34.25501412464797,51.43977530304371,1724437682691.0,2.0,-89,-9,-67,
31.63,6.0,-92.98710108925606,34.25501412464797,51.43977530304371,1724437682691.0,2.0,-88,-10,-67,
31.63,6.0,-92.98710108925606,34.25501412464797,51.43977530304371,1724437682691.0,2.0,-93,-8,-73,
31.63,6.0,-92.98684925157268,34.25526434465866,51.80902002113429,1724437683691.0,2.0,-90,-8,-65,
31.63,6.0,-92.98684925157268,34.25526434465866,51.80902002113429,1724437683691.0,2.0,-89,-9,-67,
31.63,6.0,-92.98684925157268,34.25526434465866,51.80902002113429,1724437683691.0,2.0,-88,-10,-67,
31.63,6.0,-92.98684925157268,34.25526434465866,51.80902002113429,1724437683691.0,2.0,-93,-8,-73,
31.63,6.0,-92.98659694605816,34.25551502949543,52.17895067384584,1724437684692.0,2.0,-90,-8,-65,
31.63,6.0,-92.98659694605816,34.25551502949543,52.17895067384584,1724437684692.0,2.0,-89,-9,-67,
31.63,6.0,-92.98659694605816,34.25551502949543,52.17895067384584,1724437684692.0,2.0,-88,-10,-67,
31.63,6.0,-92.98659694605816,34.25551502949543,52.17895067384584,1724437684692.0,2.0,-93,-8,-73,
31.63,6.0,-92.98634438509244,34.2557659681425,52.5492558694209,1724437685695.0,3.0,-97,-8,-73,
31.63,6.0,-92.98634438509244,34.2557659681425,52.5492558694209,1724437685695.0,3.0,-93,-7,-77,
31.63,6.0,-92.98634438509244,34.2557659681425,52.5492558694209,1724437685695.0,3.0,-90,-8,-71,
31.63,6.0,-92.98634438509244,34.2557659681425,52.5492558694209,1724437685695.0,3.0,-95,-8,-75,
31.63,6.0,-92.98609185658783,34.25601687453696,52.91951347044484,1724437686698.0,3.0,-94,-9,-65,
31.63,6.0,-92.98609185658783,34.25601687453696,52.91951347044484,1724437686698.0,3.0,-88,-7,-71,
31.63,6.0,-92.98609185658783,34.25601687453696,52.91951347044484,1724437686698.0,3.0,-93,-8,-75,
31.63,6.0,-92.98609185658783,34.25601687453696,52.91951347044484,1724437686698.0,3.0,-100,-10,-73,
31.63,6.0,-92.98584069321022,34.256267468037365,53.09555036752353,1724437687700.0,3.0,-94,-9,-65,
31.63,6.0,-92.98584069321022,34.256267468037365,53.09555036752353,1724437687700.0,3.0,-88,-7,-71,
31.63,6.0,-92.98584069321022,34.256267468037365,53.09555036752353,1724437687700.0,3.0,-93,-8,-75,
31.63,6.0,-92.98584069321022,34.256267468037365,53.09555036752353,1724437687700.0,3.0,-100,-10,-73,
31.63,6.0,-92.98558946082538,34.25651955495412,53.00921278482624,1724437688709.0,3.0,-91,-7,-59,
31.63,6.0,-92.98558946082538,34.25651955495412,53.00921278482624,1724437688709.0,3.0,-85,-8,-67,
31.63,6.0,-92.98558946082538,34.25651955495412,53.00921278482624,1724437688709.0,3.0,-91,-9,-73,
31.63,6.0,-92.98558946082538,34.25651955495412,53.00921278482624,1724437688709.0,3.0,-95,-8,-75,
31.63,6.0,-92.9853412771899,34.256768582751626,52.923922923941326,1724437689705.0,3.0,-91,-7,-59,
31.63,6.0,-92.9853412771899,34.256768582751626,52.923922923941326,1724437689705.0,3.0,-85,-8,-67,
31.63,6.0,-92.9853412771899,34.256768582751626,52.923922923941326,1724437689705.0,3.0,-91,-9,-73,
31.63,6.0,-92.9853412771899,34.256768582751626,52.923922923941326,1724437689705.0,3.0,-95,-8,-75,
31.63,6.0,-92.98509185757942,34.25701885072813,52.838208312506026,1724437690708.0,3.0,-91,-7,-59,
31.63,6.0,-92.98509185757942,34.25701885072813,52.838208312506026,1724437690708.0,3.0,-85,-8,-67,
31.63,6.0,-92.98509185757942,34.25701885072813,52.838208312506026,1724437690708.0,3.0,-91,-9,-73,
31.63,6.0,-92.98509185757942,34.25701885072813,52.838208312506026,1724437690708.0,3.0,-95,-8,-75,
31.63,6.0,-92.98484234862792,34.257269208349534,52.75246299846778,1724437691709.0,3.0,-90,-8,-63,
31.63,6.0,-92.98484234862792,34.257269208349534,52.75246299846778,1724437691709.0,3.0,-86,-7,-71,
31.63,6.0,-92.98484234862792,34.257269208349534,52.75246299846778,1724437691709.0,3.0,-93,-11,-71,
31.63,6.0,-92.98484234862792,34.257269208349534,52.75246299846778,1724437691709.0,3.0,-93,-8,-75,
31.63,6.0,-92.9845929568784,34.257519448370324,52.66675796162357,1724437692711.0,3.0,-90,-8,-63,
31.63,6.0,-92.9845929568784,34.257519448370324,52.66675796162357,1724437692711.0,3.0,-86,-7,-71,
31.63,6.0,-92.9845929568784,34.257519448370324,52.66675796162357,1724437692711.0,3.0,-93,-11,-71,
31.63,6.0,-92.9845929568784,34.257519448370324,52.66675796162357,1724437692711.0,3.0,-93,-8,-75,
31.63,6.0,-92.9843439093016,34.25776934304769,52.58117120190327,1724437693711.0,3.0,-90,-10,-61,
31.63,6.0,-92.9843439093016,34.25776934304769,52.58117120190327,1724437693711.0,3.0,-86,-10,-65,
31.63,6.0,-92.9843439093016,34.25776934304769,52.58117120190327,1724437693711.0,3.0,-92,-10,-71,
31.63,6.0,-92.9843439093016,34.25776934304769,52.58117120190327,1724437693711.0,3.0,-90,-8,-69,
31.63,6.0,-92.98409207811925,34.25802203079872,52.49462783867911,1724437694722.0,3.0,-90,-10,-61,
31.63,6.0,-92.98409207811925,34.25802203079872,52.49462783867911,1724437694722.0,3.0,-86,-10,-65,
31.63,6.0,-92.98409207811925,34.25802203079872,52.49462783867911,1724437694722.0,3.0,-92,-10,-71,
31.63,6.0,-92.98409207811925,34.25802203079872,52.49462783867911,1724437694722.0,3.0,-90,-8,-69,
31.63,6.0,-92.98384270298476,34.258272254147926,52.408928511705646,1724437695723.0,2.0,-88,-8,-63,
31.63,6.0,-92.98384270298476,34.258272254147926,52.408928511705646,1724437695723.0,2.0,-84,-9,-63,
31.63,6.0,-92.98384270298476,34.258272254147926,52.408928511705646,1724437695723.0,2.0,-95,-8,-77,
31.63,6.0,-92.98384270298476,34.258272254147926,52.408928511705646,1724437695723.0,2.0,-91,-9,-71,
31.63,6.0,-92.98359299160208,34.25852281488908,52.3231136309182,1724437696726.0,2.0,-88,-8,-63,
31.63,6.0,-92.98359299160208,34.25852281488908,52.3231136309182,1724437696726.0,2.0,-84,-9,-63,
31.63,6.0,-92.98359299160208,34.25852281488908,52.3231136309182,1724437696726.0,2.0,-95,-8,-77,
31.63,6.0,-92.98359299160208,34.25852281488908,52.3231136309182,1724437696726.0,2.0,-91,-9,-71,
31.63,6.0,-92.98334246726763,34.25877222510704,52.222038657090735,1724437697725.0,2.0,-89,-8,-63,
31.63,6.0,-92.98334246726763,34.25877222510704,52.222038657090735,1724437697725.0,2.0,-86,-9,-65,
31.63,6.0,-92.98334246726763,34.25877222510704,52.222038657090735,1724437697725.0,2.0,-96,-8,-79,
31.63,6.0,-92.98334246726763,34.25877222510704,52.222038657090735,1724437697725.0,2.0,-90,-11,-65,
31.63,6.0,-92.98308892995858,34.25902189651046,52.0988843851756,1724437698727.0,2.0,-89,-8,-63,
31.63,6.0,-92.98308892995858,34.25902189651046,52.0988843851756,1724437698727.0,2.0,-86,-9,-65,
31.63,6.0,-92.98308892995858,34.25902189651046,52.0988843851756,1724437698727.0,2.0,-96,-8,-79,
31.63,6.0,-92.98308892995858,34.25902189651046,52.0988843851756,1724437698727.0,2.0,-90,-11,-65,
31.63,6.0,-92.98283370993056,34.25927322497496,51.97491274231985,1724437699736.0,2.0,-89,-8,-63,
31.63,6.0,-92.98283370993056,34.25927322497496,51.97491274231985,1724437699736.0,2.0,-86,-9,-65,
31.63,6.0,-92.98283370993056,34.25927322497496,51.97491274231985,1724437699736.0,2.0,-96,-8,-79,
31.63,6.0,-92.98283370993056,34.25927322497496,51.97491274231985,1724437699736.0,2.0,-90,-11,-65,
31.63,6.0,-92.98258100357492,34.25952207809523,51.85216210119839,1724437700734.0,3.0,-88,-6,-61,
31.63,6.0,-92.98258100357492,34.25952207809523,51.85216210119839,1724437700734.0,3.0,-84,-10,-61,
31.63,6.0,-92.98258100357492,34.25952207809523,51.85216210119839,1724437700734.0,3.0,-94,-8,-75,
31.63,6.0,-92.98258100357492,34.25952207809523,51.85216210119839,1724437700734.0,3.0,-89,-9,-69,
31.63,6.0,-92.98232733939209,34.25977187443787,51.72894620108734,1724437701736.0,3.0,-88,-6,-61,
31.63,6.0,-92.98232733939209,34.25977187443787,51.72894620108734,1724437701736.0,3.0,-84,-10,-61,
31.63,6.0,-92.98232733939209,34.25977187443787,51.72894620108734,1724437701736.0,3.0,-94,-8,-75,
31.63,6.0,-92.98232733939209,34.25977187443787,51.72894620108734,1724437701736.0,3.0,-89,-9,-69,
31.63,6.0,-92.98207401576244,34.260021335420014,51.60589572271496,1724437702737.0,3.0,-89,-9,-61,
31.63,6.0,-92.98207401576244,34.260021335420014,51.60589572271496,1724437702737.0,3.0,-85,-8,-67,
31.63,6.0,-92.98207401576244,34.260021335420014,51.60589572271496,1724437702737.0,3.0,-95,-7,-77,
31.63,6.0,-92.98207401576244,34.260021335420014,51.60589572271496,1724437702737.0,3.0,-89,-8,-69,
31.63,6.0,-92.98182071550136,34.260270773389955,51.482856595469386,1724437703738.0,3.0,-89,-9,-61,
31.63,6.0,-92.98182071550136,34.260270773389955,51.482856595469386,1724437703738.0,3.0,-85,-8,-67,
31.63,6.0,-92.98182071550136,34.260270773389955,51.482856595469386,1724437703738.0,3.0,-95,-7,-77,
31.63,6.0,-92.98182071550136,34.260270773389955,51.482856595469386,1724437703738.0,3.0,-89,-8,-69,
31.63,6.0,-92.9815656758065,34.260521924270975,51.35897254840219,1724437704746.0,2.0,-88,-7,-63,
31.63,6.0,-92.9815656758065,34.260521924270975,51.35897254840219,1724437704746.0,2.0,-86,-11,-63,
31.63,6.0,-92.9815656758065,34.260521924270975,51.35897254840219,1724437704746.0,2.0,-98,-8,-77,
31.63,6.0,-92.9815656758065,34.260521924270975,51.35897254840219,1724437704746.0,2.0,-91,-7,-71,
31.63,6.0,-92.98131219312975,34.26077154187509,51.23584481383014,1724437705748.0,2.0,-88,-7,-63,
31.63,6.0,-92.98131219312975,34.26077154187509,51.23584481383014,1724437705748.0,2.0,-86,-11,-63,
31.63,6.0,-92.98131219312975,34.26077154187509,51.23584481383014,1724437705748.0,2.0,-98,-8,-77,
31.63,6.0,-92.98131219312975,34.26077154187509,51.23584481383014,1724437705748.0,2.0,-91,-7,-71,
31.63,6.0,-92.98105902899516,34.26102084579418,51.11287180923256,1724437706748.0,2.0,-90,-9,-61,
31.63,6.0,-92.98105902899516,34.26102084579418,51.11287180923256,1724437706748.0,2.0,-86,-10,-67,
31.63,6.0,-92.98105902899516,34.26102084579418,51.11287180923256,1724437706748.0,2.0,-96,-9,-75,
31.63,6.0,-92.98105902899516,34.26102084579418,51.11287180923256,1724437706748.0,2.0,-93,-8,-73,
31.63,6.0,-92.98080436101722,34.26126844022767,51.07178503745952,1724437707760.0,2.0,-90,-9,-61,
31.63,6.0,-92.98080436101722,34.26126844022767,51.07178503745952,1724437707760.0,2.0,-86,-10,-67,
31.63,6.0,-92.98080436101722,34.26126844022767,51.07178503745952,1724437707760.0,2.0,-96,-9,-75,
31.63,6.0,-92.98080436101722,34.26126844022767,51.07178503745952,1724437707760.0,2.0,-93,-8,-73,
31.63,6.0,-92.9805540470816,34.26150780952025,51.134776142332925,1724437708762.0,3.0,-89,-7,-65,
31.63,6.0,-92.9805540470816,34.26150780952025,51.134776142332925,1724437708762.0,3.0,-86,-11,-63,
31.63,6.0,-92.9805540470816,34.26150780952025,51.134776142332925,1724437708762.0,3.0,-96,-9,-75,
31.63,6.0,-92.9805540470816,34.26150780952025,51.134776142332925,1724437708762.0,3.0,-91,-9,-71,
31.63,6.0,-92.9803039241742,34.2617469961371,51.197719175266,1724437709763.0,3.0,-89,-7,-65,
31.63,6.0,-92.9803039241742,34.2617469961371,51.197719175266,1724437709763.0,3.0,-86,-11,-63,
31.63,6.0,-92.9803039241742,34.2617469961371,51.197719175266,1724437709763.0,3.0,-96,-9,-75,
31.63,6.0,-92.9803039241742,34.2617469961371,51.197719175266,1724437709763.0,3.0,-91,-9,-71,
31.63,6.0,-92.980054225526,34.26198577704489,51.26055544403888,1724437710762.0,2.0,-89,-7,-65,
31.63,6.0,-92.980054225526,34.26198577704489,51.26055544403888,1724437710762.0,2.0,-86,-7,-69,
31.63,6.0,-92.980054225526,34.26198577704489,51.26055544403888,1724437710762.0,2.0,-97,-7,-79,
31.63,6.0,-92.980054225526,34.26198577704489,51.26055544403888,1724437710762.0,2.0,-91,-8,-73,
31.63,6.0,-92.97980378513653,34.26222526726232,51.32357837082776,1724437711765.0,2.0,-89,-7,-65,
31.63,6.0,-92.97980378513653,34.26222526726232,51.32357837082776,1724437711765.0,2.0,-86,-7,-69,
31.63,6.0,-92.97980378513653,34.26222526726232,51.32357837082776,1724437711765.0,2.0,-97,-7,-79,
31.63,6.0,-92.97980378513653,34.26222526726232,51.32357837082776,1724437711765.0,2.0,-91,-8,-73,
31.63,6.0,-92.97955151778046,34.26246650456466,51.38706105086221,1724437712774.0,2.0,-90,-7,-63,
31.63,6.0,-92.97955151778046,34.26246650456466,51.38706105086221,1724437712774.0,2.0,-87,-6,-71,
31.63,6.0,-92.97955151778046,34.26246650456466,51.38706105086221,1724437712774.0,2.0,-95,-8,-77,
31.63,6.0,-92.97955151778046,34.26246650456466,51.38706105086221,1724437712774.0,2.0,-92,-8,-73,
31.63,6.0,-92.97930098403071,34.262706084060305,51.45010747161631,1724437713777.0,2.0,-90,-7,-63,
31.63,6.0,-92.97930098403071,34.262706084060305,51.45010747161631,1724437713777.0,2.0,-87,-6,-71,
31.63,6.0,-92.97930098403071,34.262706084060305,51.45010747161631,1724437713777.0,2.0,-95,-8,-77,
31.63,6.0,-92.97930098403071,34.262706084060305,51.45010747161631,1724437713777.0,2.0,-92,-8,-73,
31.63,6.0,-92.9790478145004,34.26294818409053,51.513817182370175,1724437714790.0,1.0,-89,-9,-61,
31.63,6.0,-92.9790478145004,34.26294818409053,51.513817182370175,1724437714790.0,1.0,-85,-10,-63,
31.63,6.0,-92.9790478145004,34.26294818409053,51.513817182370175,1724437714790.0,1.0,-96,-10,-75,
31.63,6.0,-92.9790478145004,34.26294818409053,51.513817182370175,1724437714790.0,1.0,-91,-9,-71,
31.63,6.0,-92.97879562553906,34.26318934642584,51.57728013449323,1724437715799.0,1.0,-89,-9,-61,
31.63,6.0,-92.97879562553906,34.26318934642584,51.57728013449323,1724437715799.0,1.0,-85,-10,-63,
31.63,6.0,-92.97879562553906,34.26318934642584,51.57728013449323,1724437715799.0,1.0,-96,-10,-75,
31.63,6.0,-92.97879562553906,34.26318934642584,51.57728013449323,1724437715799.0,1.0,-91,-9,-71,
31.63,6.0,-92.97854672882062,34.26342736046719,51.63991459891588,1724437716796.0,1.0,-89,-9,-61,
31.63,6.0,-92.97854672882062,34.26342736046719,51.63991459891588,1724437716796.0,1.0,-85,-8,-67,
31.63,6.0,-92.97854672882062,34.26342736046719,51.63991459891588,1724437716796.0,1.0,-99,-8,-79,
31.63,6.0,-92.97854672882062,34.26342736046719,51.63991459891588,1724437716796.0,1.0,-91,-9,-71,
31.63,6.0,-92.97829582410044,34.26366895478132,51.6766876848513,1724437717798.0,1.0,-89,-9,-61,
31.63,6.0,-92.97829582410044,34.26366895478132,51.6766876848513,1724437717798.0,1.0,-85,-8,-67,
31.63,6.0,-92.97829582410044,34.26366895478132,51.6766876848513,1724437717798.0,1.0,-99,-8,-79,
31.63,6.0,-92.97829582410044,34.26366895478132,51.6766876848513,1724437717798.0,1.0,-91,-9,-71,
31.63,6.0,-92.97804763730076,34.263908718887905,52.376958102664354,1724437718801.0,1.0,-89,-9,-61,
31.63,6.0,-92.97804763730076,34.263908718887905,52.376958102664354,1724437718801.0,1.0,-85,-8,-67,
31.63,6.0,-92.97804763730076,34.263908718887905,52.376958102664354,1724437718801.0,1.0,-99,-8,-79,
31.63,6.0,-92.97804763730076,34.263908718887905,52.376958102664354,1724437718801.0,1.0,-91,-9,-71,
31.63,6.0,-92.97780016228072,34.26414757726617,53.17681629829568,1724437719804.0,2.0,-89,-8,-59,
31.63,6.0,-92.97780016228072,34.26414757726617,53.17681629829568,1724437719804.0,2.0,-87,-11,-65,
31.63,6.0,-92.97780016228072,34.26414757726617,53.17681629829568,1724437719804.0,2.0,-101,-9,-85,
31.63,6.0,-92.97780016228072,34.26414757726617,53.17681629829568,1724437719804.0,2.0,-92,-8,-75,
31.63,6.0,-92.97755241317984,34.26438670018228,53.97756034421068,1724437720807.0,3.0,-93,-8,-69,
31.63,6.0,-92.97755241317984,34.26438670018228,53.97756034421068,1724437720807.0,3.0,-87,-6,-71,
31.63,6.0,-92.97755241317984,34.26438670018228,53.97756034421068,1724437720807.0,3.0,-97,-8,-79,
31.63,6.0,-92.97755241317984,34.26438670018228,53.97756034421068,1724437720807.0,3.0,-96,-7,-79,
31.63,6.0,-92.9773049497959,34.264625547329615,54.77738093113872,1724437721810.0,3.0,-93,-8,-69,
31.63,6.0,-92.9773049497959,34.264625547329615,54.77738093113872,1724437721810.0,3.0,-87,-6,-71,
31.63,6.0,-92.9773049497959,34.264625547329615,54.77738093113872,1724437721810.0,3.0,-97,-8,-79,
31.63,6.0,-92.9773049497959,34.264625547329615,54.77738093113872,1724437721810.0,3.0,-96,-7,-79,
31.63,6.0,-92.9770576926959,34.264864195375445,55.576534792576126,1724437722811.0,3.0,-98,-7,-75,
31.63,6.0,-92.9770576926959,34.264864195375445,55.576534792576126,1724437722811.0,3.0,-90,-8,-69,
31.63,6.0,-92.9770576926959,34.264864195375445,55.576534792576126,1724437722811.0,3.0,-95,-6,-79,
31.63,6.0,-92.9770576926959,34.264864195375445,55.576534792576126,1724437722811.0,3.0,-100,-8,-81,
31.63,6.0,-92.97680969683584,34.26510355645901,56.378076383003865,1724437723816.0,3.0,-98,-7,-75,
31.63,6.0,-92.97680969683584,34.26510355645901,56.378076383003865,1724437723816.0,3.0,-90,-8,-69,
31.63,6.0,-92.97680969683584,34.26510355645901,56.378076383003865,1724437723816.0,3.0,-95,-6,-79,
