RSRQ (LTE pcell),RSRP (LTE pcell),Physical cell identity (LTE pcell),Time,time,nemo_abs_time,longitude,latitude,altitude
-16.3,-95.9,363,32:15.8,2024-08-20 00:32:15.800,1724128335800.0,-112.12739500001494,37.1887099999942,-609.0
-14.9,-95.8,363,32:16.5,2024-08-20 00:32:16.500,1724128336500.0,-112.12715233334826,37.188623666660874,-608.2222222222222
-12.8,-101.8,363,32:17.1,2024-08-20 00:32:17.100,1724128337100.0,-112.12694433334826,37.188549666660876,-607.5555555555557
-10.9,-102.8,363,32:18.0,2024-08-20 00:32:18.000,1724128338000.0,-112.12663233334825,37.18843866666088,-606.5555555555557
-11.8,-103.9,363,32:18.6,2024-08-20 00:32:18.600,1724128338600.0,-112.12642433334825,37.18836466666088,-605.8888888888889
-9.8,-92.6,363,32:19.2,2024-08-20 00:32:19.200,1724128339200.0,-112.12621633334824,37.18829066666088,-605.2222222222222
-14.5,-92.6,363,32:19.8,2024-08-20 00:32:19.800,1724128339800.0,-112.12600833334824,37.188216666660885,-604.5555555555557
-11.4,-93.3,363,32:20.5,2024-08-20 00:32:20.500,1724128340500.0,-112.12576566668157,37.18813033332755,-603.7777777777778
-12.4,-94.5,363,32:21.0,2024-08-20 00:32:21.000,1724128341000.0,-112.12559233334822,37.18806866666089,-603.2222222222222
-9.8,-94.4,363,32:21.6,2024-08-20 00:32:21.600,1724128341600.0,-112.12538433334822,37.18799466666089,-602.5555555555557
-12.3,-93.5,363,32:22.1,2024-08-20 00:32:22.100,1724128342100.0,-112.12521100001489,37.187932999994224,-602.0
-12.4,-93.6,363,32:22.8,2024-08-20 00:32:22.800,1724128342800.0,-112.1249683333482,37.187846666660896,-601.2222222222222
-14.4,-97.0,363,32:23.3,2024-08-20 00:32:23.300,1724128343300.0,-112.12479500001487,37.18778499999423,-600.6666666666667
-11.4,-93.9,363,32:24.0,2024-08-20 00:32:24.000,1724128344000.0,-112.1245523333482,37.1876986666609,-599.8888888888889
-9.9,-97.6,363,32:24.5,2024-08-20 00:32:24.500,1724128344500.0,-112.12437900001487,37.18763699999423,-599.3333333333333
-12.3,-95.3,363,32:25.1,2024-08-20 00:32:25.100,1724128345100.0,-112.12417100001485,37.187562999994235,-598.6666666666667
-14.0,-93.8,363,32:25.6,2024-08-20 00:32:25.600,1724128345600.0,-112.12399766668152,37.18750133332757,-598.1111111111111
-12.1,-94.4,363,32:26.2,2024-08-20 00:32:26.200,1724128346200.0,-112.12378966668152,37.18742733332757,-597.4444444444443
-11.1,-93.8,363,32:26.8,2024-08-20 00:32:26.800,1724128346800.0,-112.12358166668152,37.18735333332757,-596.7777777777778
-12.3,-94.1,363,32:27.4,2024-08-20 00:32:27.400,1724128347400.0,-112.1233736666815,37.187279333327574,-596.1111111111111
-13.9,-94.3,363,32:28.2,2024-08-20 00:32:28.200,1724128348200.0,-112.12309633334816,37.187180666660915,-595.2222222222222
-11.3,-97.3,363,32:28.9,2024-08-20 00:32:28.900,1724128348900.0,-112.1228536666815,37.18709433332758,-594.4444444444443
-12.7,-96.3,363,32:29.4,2024-08-20 00:32:29.400,1724128349400.0,-112.12268033334816,37.18703266666092,-593.8888888888889
-13.9,-97.9,363,32:30.0,2024-08-20 00:32:30.000,1724128350000.0,-112.12247233334814,37.18695866666092,-593.2222222222222
-13.0,-97.1,363,32:30.5,2024-08-20 00:32:30.500,1724128350500.0,-112.1222990000148,37.186896999994254,-592.6666666666667
-11.4,-96.3,363,32:31.2,2024-08-20 00:32:31.200,1724128351200.0,-112.12205633334814,37.186810666660925,-591.8888888888889
-12.1,-95.4,363,32:31.9,2024-08-20 00:32:31.900,1724128351900.0,-112.12181366668146,37.18672433332759,-591.1111111111111
-11.6,-95.8,363,32:32.6,2024-08-20 00:32:32.600,1724128352600.0,-112.1215710000148,37.18663799999426,-590.3333333333333
-12.9,-96.1,363,32:33.1,2024-08-20 00:32:33.100,1724128353100.0,-112.12139766668146,37.186576333327594,-589.7777777777778
-13.1,-95.4,363,32:33.7,2024-08-20 00:32:33.700,1724128353700.0,-112.12118966668145,37.186502333327596,-589.1111111111111
-15.4,-91.5,363,32:34.4,2024-08-20 00:32:34.400,1724128354400.0,-112.12094700001478,37.18641599999427,-588.3333333333333
-15.2,-94.6,363,32:35.1,2024-08-20 00:32:35.100,1724128355100.0,-112.1207043333481,37.18632966666094,-587.5555555555557
-10.2,-94.7,363,32:36.2,2024-08-20 00:32:36.200,1724128356200.0,-112.12032300001476,37.18619399999427,-586.3333333333333
-14.4,-89.6,363,32:36.7,2024-08-20 00:32:36.700,1724128356700.0,-112.12014966668143,37.186132333327606,-585.7777777777778
-11.7,-89.4,363,32:37.3,2024-08-20 00:32:37.300,1724128357300.0,-112.11994166668141,37.18605833332761,-585.1111111111111
-10.5,-95.4,363,32:38.0,2024-08-20 00:32:38.000,1724128358000.0,-112.11969900001475,37.18597199999428,-584.3333333333333
-9.6,-88.6,363,32:38.6,2024-08-20 00:32:38.600,1724128358600.0,-112.11949100001473,37.18589799999428,-583.6666666666667
-13.7,-93.8,363,32:39.3,2024-08-20 00:32:39.300,1724128359300.0,-112.11924833334807,37.18581166666095,-582.8888888888889
-11.9,-95.4,363,32:39.8,2024-08-20 00:32:39.800,1724128359800.0,-112.11907500001473,37.185749999994286,-582.3333333333333
-12.1,-98.4,363,32:40.4,2024-08-20 00:32:40.400,1724128360400.0,-112.11886700001472,37.18567599999429,-581.6666666666667
-10.9,-101.4,363,32:41.2,2024-08-20 00:32:41.200,1724128361200.0,-112.11858966668139,37.18557733332762,-580.7777777777778
-10.9,-102.0,363,32:41.8,2024-08-20 00:32:41.800,1724128361800.0,-112.11838166668137,37.185503333327624,-580.1111111111111
-11.8,-96.3,363,32:42.4,2024-08-20 00:32:42.400,1724128362400.0,-112.11817366668137,37.185429333327626,-579.4444444444443
-9.1,-88.1,363,32:43.1,2024-08-20 00:32:43.100,1724128363100.0,-112.11793100001469,37.1853429999943,-578.6666666666667
-11.6,-93.1,363,32:43.7,2024-08-20 00:32:43.700,1724128363700.0,-112.11772300001469,37.1852689999943,-578.0
-11.2,-91.6,363,32:44.4,2024-08-20 00:32:44.400,1724128364400.0,-112.11748033334801,37.18518266666097,-577.2222222222222
-9.7,-92.3,363,32:45.3,2024-08-20 00:32:45.300,1724128365300.0,-112.117168333348,37.185071666660974,-576.2222222222222
-11.0,-91.3,363,32:45.9,2024-08-20 00:32:45.900,1724128365900.0,-112.116960333348,37.184997666660976,-575.5555555555557
-15.7,-92.1,363,32:46.8,2024-08-20 00:32:46.800,1724128366800.0,-112.116648333348,37.18488666666098,-574.5555555555557
-12.8,-98.6,363,32:47.3,2024-08-20 00:32:47.300,1724128367300.0,-112.11647500001466,37.18482499999431,-574.0
-9.9,-96.0,363,32:47.9,2024-08-20 00:32:47.900,1724128367900.0,-112.11626700001466,37.184750999994314,-573.3333333333333
-12.0,-102.2,363,32:48.6,2024-08-20 00:32:48.600,1724128368600.0,-112.11602433334798,37.184664666660986,-572.5555555555557
-6.6,-94.5,363,32:49.1,2024-08-20 00:32:49.100,1724128369100.0,-112.11585100001464,37.18460299999432,-572.0
-11.4,-97.3,363,32:49.9,2024-08-20 00:32:49.900,1724128369900.0,-112.1155736666813,37.18450433332765,-571.1111111111111
-13.1,-97.0,363,32:50.4,2024-08-20 00:32:50.400,1724128370400.0,-112.11540033334796,37.18444266666099,-570.5555555555557
-12.8,-97.7,363,32:51.0,2024-08-20 00:32:51.000,1724128371000.0,-112.11519233334796,37.184368666660994,-569.8888888888889
-12.8,-100.8,363,32:51.6,2024-08-20 00:32:51.600,1724128371600.0,-112.11498433334795,37.184294666660996,-569.2222222222222
-9.8,-98.3,363,32:52.1,2024-08-20 00:32:52.100,1724128372100.0,-112.11481100001461,37.18423299999433,-568.6666666666667
-11.3,-100.8,363,32:52.8,2024-08-20 00:32:52.800,1724128372800.0,-112.11456833334795,37.184146666661,-567.8888888888889
-12.0,-101.8,363,32:53.4,2024-08-20 00:32:53.400,1724128373400.0,-112.11436033334793,37.184072666661,-567.2222222222222
-15.0,-103.3,363,32:54.1,2024-08-20 00:32:54.100,1724128374100.0,-112.11411766668127,37.18398633332767,-566.4444444444443
-11.9,-104.4,363,32:54.8,2024-08-20 00:32:54.800,1724128374800.0,-112.11387500001459,37.18389999999434,-565.6666666666667
-13.9,-105.4,363,32:55.3,2024-08-20 00:32:55.300,1724128375300.0,-112.11370166668125,37.18383833332767,-565.1111111111111
-11.8,-104.1,363,32:55.8,2024-08-20 00:32:55.800,1724128375800.0,-112.11352833334792,37.18377666666101,-564.5555555555557
-14.4,-105.6,363,32:56.4,2024-08-20 00:32:56.400,1724128376400.0,-112.11332033334791,37.18370266666101,-563.8888888888889
-14.5,-101.8,363,32:57.1,2024-08-20 00:32:57.100,1724128377100.0,-112.11307766668124,37.18361633332768,-563.1111111111111
-14.2,-105.9,363,32:57.8,2024-08-20 00:32:57.800,1724128377800.0,-112.11283500001457,37.18352999999435,-562.3333333333333
-12.4,-100.1,363,32:58.3,2024-08-20 00:32:58.300,1724128378300.0,-112.11266166668123,37.18346833332768,-561.7777777777778
-12.4,-103.9,363,32:58.8,2024-08-20 00:32:58.800,1724128378800.0,-112.11248833334788,37.18340666666102,-561.2222222222222
-10.4,-101.2,363,32:59.4,2024-08-20 00:32:59.400,1724128379400.0,-112.11228033334788,37.18333266666102,-560.5555555555557
-12.3,-101.1,363,33:00.0,2024-08-20 00:33:00.000,1724128380000.0,-112.11207233334788,37.183258666661025,-559.8888888888889
-16.3,-103.9,363,33:00.6,2024-08-20 00:33:00.600,1724128380600.0,-112.11186433334787,37.18318466666103,-559.2222222222222
-10.4,-100.4,363,33:01.3,2024-08-20 00:33:01.300,1724128381300.0,-112.1116216666812,37.18309833332769,-558.4444444444443
-12.0,-101.1,363,33:02.0,2024-08-20 00:33:02.000,1724128382000.0,-112.11137900001452,37.18301199999436,-557.6666666666667
-12.1,-98.6,363,33:02.7,2024-08-20 00:33:02.700,1724128382700.0,-112.11113633334786,37.182925666661035,-556.8888888888889
-9.4,-101.4,363,33:03.3,2024-08-20 00:33:03.300,1724128383300.0,-112.11092833334784,37.18285166666104,-556.2222222222222
-10.3,-99.6,363,33:04.0,2024-08-20 00:33:04.000,1724128384000.0,-112.11068566668118,37.1827653333277,-555.4444444444443
-11.3,-99.2,363,33:04.6,2024-08-20 00:33:04.600,1724128384600.0,-112.11047766668118,37.1826913333277,-554.7777777777778
-11.3,-98.3,363,33:05.1,2024-08-20 00:33:05.100,1724128385100.0,-112.11030433334783,37.18262966666104,-554.2222222222222
-14.3,-97.7,363,33:05.8,2024-08-20 00:33:05.800,1724128385800.0,-112.11006166668116,37.18254333332771,-553.4444444444443
-10.3,-99.2,363,33:06.4,2024-08-20 00:33:06.400,1724128386400.0,-112.10985366668116,37.18246933332771,-552.7777777777778
-11.1,-98.6,363,33:07.0,2024-08-20 00:33:07.000,1724128387000.0,-112.10964566668115,37.18239533332771,-552.1111111111111
-13.6,-100.9,363,33:07.8,2024-08-20 00:33:07.800,1724128387800.0,-112.1093683333478,37.18229666666105,-551.2222222222222
-10.8,-99.1,363,33:08.3,2024-08-20 00:33:08.300,1724128388300.0,-112.10919500001447,37.182234999994385,-550.6666666666667
-11.9,-100.9,363,33:08.8,2024-08-20 00:33:08.800,1724128388800.0,-112.10902166668113,37.18217333332772,-550.1111111111111
-12.9,-107.9,363,33:09.5,2024-08-20 00:33:09.500,1724128389500.0,-112.10877900001447,37.18208699999439,-549.3333333333333
-11.3,-104.4,363,33:10.1,2024-08-20 00:33:10.100,1724128390100.0,-112.10857100001445,37.18201299999439,-548.6666666666667
-17.2,-106.7,363,33:10.7,2024-08-20 00:33:10.700,1724128390700.0,-112.10836300001445,37.181938999994394,-548.0
-12.9,-108.1,363,33:11.3,2024-08-20 00:33:11.300,1724128391300.0,-112.10815500001445,37.181864999994396,-547.3333333333333
-17.8,-106.0,363,33:11.8,2024-08-20 00:33:11.800,1724128391800.0,-112.10798166668111,37.18180333332773,-546.7777777777778
-13.9,-107.6,363,33:12.4,2024-08-20 00:33:12.400,1724128392400.0,-112.1077736666811,37.18172933332773,-546.1111111111111
-16.4,-108.8,363,33:13.0,2024-08-20 00:33:13.000,1724128393000.0,-112.1075656666811,37.18165533332773,-545.4444444444443
-12.6,-105.1,363,33:13.7,2024-08-20 00:33:13.700,1724128393700.0,-112.10732300001442,37.181568999994404,-544.6666666666667
-16.8,-108.4,363,33:14.2,2024-08-20 00:33:14.200,1724128394200.0,-112.10714966668108,37.18150733332774,-544.1111111111111
-13.9,-101.1,363,33:14.8,2024-08-20 00:33:14.800,1724128394800.0,-112.10694166668108,37.18143333332774,-543.4444444444443
-13.3,-100.9,363,33:15.6,2024-08-20 00:33:15.600,1724128395600.0,-112.10666433334774,37.18133466666108,-542.5555555555557
-14.4,-105.6,363,33:16.3,2024-08-20 00:33:16.300,1724128396300.0,-112.10642166668107,37.181248333327744,-541.7777777777778
-12.9,-101.5,363,33:16.8,2024-08-20 00:33:16.800,1724128396800.0,-112.10624833334772,37.181186666661084,-541.2222222222222
-11.4,-103.6,363,33:17.4,2024-08-20 00:33:17.400,1724128397400.0,-112.10604033334772,37.181112666661086,-540.5555555555557
-14.9,-104.3,363,33:17.9,2024-08-20 00:33:17.900,1724128397900.0,-112.10586700001438,37.18105099999442,-540.0
-17.8,-103.6,363,33:18.4,2024-08-20 00:33:18.400,1724128398400.0,-112.10569366668105,37.18098933332775,-539.4444444444443
-14.0,-101.7,363,33:19.1,2024-08-20 00:33:19.100,1724128399100.0,-112.10545100001437,37.18090299999442,-538.6666666666667
-11.9,-101.9,363,33:19.7,2024-08-20 00:33:19.700,1724128399700.0,-112.10524300001437,37.180828999994425,-538.0
-14.1,-100.6,363,33:20.3,2024-08-20 00:33:20.300,1724128400300.0,-112.10503500001437,37.18075499999443,-537.3333333333333
-16.0,-104.2,363,33:20.9,2024-08-20 00:33:20.900,1724128400900.0,-112.10482700001435,37.18068099999443,-536.6666666666667
-17.0,-110.0,363,33:21.4,2024-08-20 00:33:21.400,1724128401400.0,-112.10465366668102,37.18061933332776,-536.1111111111111
-23.6,-117.1,363,33:22.0,2024-08-20 00:33:22.000,1724128402000.0,-112.10444566668102,37.180545333327764,-535.4444444444443
-5.6,-100.1,261,33:22.8,2024-08-20 00:33:22.800,1724128402800.0,-112.10416833334767,37.180446666661105,-534.5555555555557
-11.5,-98.3,261,33:23.4,2024-08-20 00:33:23.400,1724128403400.0,-112.10396033334767,37.18037266666111,-533.8888888888889
-15.7,-97.8,261,33:23.9,2024-08-20 00:33:23.900,1724128403900.0,-112.10378700001434,37.18031099999444,-533.3333333333333
-19.0,-107.4,261,33:24.5,2024-08-20 00:33:24.500,1724128404500.0,-112.10357900001432,37.18023699999444,-532.6666666666667
-17.3,-105.3,261,33:25.1,2024-08-20 00:33:25.100,1724128405100.0,-112.10337100001432,37.180162999994444,-532.0
-16.1,-98.6,261,33:25.8,2024-08-20 00:33:25.800,1724128405800.0,-112.10312833334764,37.180076666661115,-531.2222222222222
-12.6,-84.9,261,33:26.6,2024-08-20 00:33:26.600,1724128406600.0,-112.10285100001431,37.17997799999445,-530.3333333333333
-9.6,-93.6,261,33:27.3,2024-08-20 00:33:27.300,1724128407300.0,-112.10260833334763,37.17989166666112,-529.5555555555557
-14.7,-95.1,261,33:27.9,2024-08-20 00:33:27.900,1724128407900.0,-112.10240033334763,37.17981766666112,-528.8888888888889
-13.3,-91.2,261,33:28.8,2024-08-20 00:33:28.800,1724128408800.0,-112.10208833334762,37.179706666661126,-527.8888888888889
-9.1,-87.9,261,33:29.4,2024-08-20 00:33:29.400,1724128409400.0,-112.10188033334761,37.17963266666113,-527.2222222222222
-14.5,-85.7,261,33:30.0,2024-08-20 00:33:30.000,1724128410000.0,-112.10167233334761,37.17955866666113,-526.5555555555557
-13.5,-85.4,261,33:30.6,2024-08-20 00:33:30.600,1724128410600.0,-112.10146433334761,37.17948466666113,-525.8888888888889
-16.0,-89.8,261,33:31.2,2024-08-20 00:33:31.200,1724128411200.0,-112.10125633334759,37.179410666661134,-525.2222222222222
-11.3,-87.8,261,33:31.8,2024-08-20 00:33:31.800,1724128411800.0,-112.10104833334759,37.179336666661136,-524.5555555555557
-14.7,-86.4,261,33:32.4,2024-08-20 00:33:32.400,1724128412400.0,-112.10084033334759,37.17926266666114,-523.8888888888889
-13.8,-90.3,261,33:33.0,2024-08-20 00:33:33.000,1724128413000.0,-112.10063233334758,37.17918866666114,-523.2222222222222
-14.3,-93.1,261,33:33.6,2024-08-20 00:33:33.600,1724128413600.0,-112.10042433334758,37.17911466666114,-522.5555555555557
-15.3,-91.4,261,33:34.2,2024-08-20 00:33:34.200,1724128414200.0,-112.10021633334757,37.179040666661145,-521.8888888888889
-11.2,-91.7,261,33:34.8,2024-08-20 00:33:34.800,1724128414800.0,-112.10000833334756,37.17896666666115,-521.2222222222222
-12.9,-89.3,261,33:35.4,2024-08-20 00:33:35.400,1724128415400.0,-112.09980033334756,37.17889266666115,-520.5555555555557
-12.4,-93.3,261,33:36.0,2024-08-20 00:33:36.000,1724128416000.0,-112.09959233334756,37.17881866666115,-519.8888888888889
-12.4,-91.6,261,33:36.6,2024-08-20 00:33:36.600,1724128416600.0,-112.09938433334754,37.17874466666115,-519.2222222222222
-12.4,-91.6,261,33:37.2,2024-08-20 00:33:37.200,1724128417200.0,-112.09917633334754,37.178670666661155,-518.5555555555557
-14.1,-91.6,261,33:37.9,2024-08-20 00:33:37.900,1724128417900.0,-112.09893366668088,37.17858433332782,-517.7777777777778
-18.0,-97.3,261,33:38.5,2024-08-20 00:33:38.500,1724128418500.0,-112.09872566668086,37.17851033332782,-517.1111111111111
-14.9,-94.1,261,33:39.1,2024-08-20 00:33:39.100,1724128419100.0,-112.09851766668086,37.178436333327824,-516.4444444444443
-13.8,-90.7,261,33:39.7,2024-08-20 00:33:39.700,1724128419700.0,-112.09830966668086,37.178362333327826,-515.7777777777778
-9.7,-91.0,261,33:40.3,2024-08-20 00:33:40.300,1724128420300.0,-112.09810166668085,37.17828833332783,-515.1111111111111
-15.1,-91.1,261,33:40.9,2024-08-20 00:33:40.900,1724128420900.0,-112.09789366668085,37.17821433332783,-514.4444444444443
-15.8,-92.3,261,33:41.5,2024-08-20 00:33:41.500,1724128421500.0,-112.09768566668085,37.17814033332783,-513.7777777777778
-14.7,-93.3,261,33:42.1,2024-08-20 00:33:42.100,1724128422100.0,-112.09747766668083,37.178066333327834,-513.1111111111111
-9.6,-93.6,261,33:42.7,2024-08-20 00:33:42.700,1724128422700.0,-112.09726966668083,37.177992333327836,-512.4444444444443
-17.6,-102.8,261,33:43.3,2024-08-20 00:33:43.300,1724128423300.0,-112.09706166668083,37.17791833332784,-511.7777777777778
-15.1,-97.8,101,33:43.9,2024-08-20 00:33:43.900,1724128423900.0,-112.09685366668081,37.17784433332784,-511.1111111111111
-17.9,-105.6,101,33:44.5,2024-08-20 00:33:44.500,1724128424500.0,-112.09664566668081,37.17777033332784,-510.44444444444434
-20.6,-102.7,101,33:45.1,2024-08-20 00:33:45.100,1724128425100.0,-112.09643766668081,37.177696333327845,-509.7777777777778
-21.9,-107.3,101,33:45.7,2024-08-20 00:33:45.700,1724128425700.0,-112.0962296666808,37.17762233332785,-509.1111111111111
-12.4,-103.2,101,33:46.3,2024-08-20 00:33:46.300,1724128426300.0,-112.0960216666808,37.17754833332785,-508.44444444444434
-13.4,-101.8,101,33:47.0,2024-08-20 00:33:47.000,1724128427000.0,-112.09577900001412,37.17746199999452,-507.66666666666674
-20.3,-114.6,101,33:47.5,2024-08-20 00:33:47.500,1724128427500.0,-112.09560566668078,37.17740033332785,-507.1111111111111
-19.9,-110.4,101,33:48.1,2024-08-20 00:33:48.100,1724128428100.0,-112.09539766668078,37.177326333327855,-506.44444444444434
-13.4,-103.8,261,33:48.8,2024-08-20 00:33:48.800,1724128428800.0,-112.0951550000141,37.177239999994526,-505.66666666666674
-11.5,-101.9,261,33:49.4,2024-08-20 00:33:49.400,1724128429400.0,-112.0949470000141,37.17716599999453,-505.0
-16.2,-106.1,261,33:50.1,2024-08-20 00:33:50.100,1724128430100.0,-112.09470433334742,37.1770796666612,-504.2222222222222
-16.9,-106.9,261,33:50.6,2024-08-20 00:33:50.600,1724128430600.0,-112.09453100001409,37.17701799999453,-503.66666666666674
-21.4,-114.6,261,33:51.2,2024-08-20 00:33:51.200,1724128431200.0,-112.09432300001409,37.176943999994535,-503.0
-16.7,-114.3,101,33:51.8,2024-08-20 00:33:51.800,1724128431800.0,-112.09411500001409,37.17686999999454,-502.33333333333326
-11.9,-102.3,101,33:52.4,2024-08-20 00:33:52.400,1724128432400.0,-112.09390700001407,37.17679599999454,-501.66666666666674
-14.7,-103.8,101,33:53.1,2024-08-20 00:33:53.100,1724128433100.0,-112.0936643333474,37.17670966666121,-500.8888888888889
-15.6,-102.2,101,33:53.6,2024-08-20 00:33:53.600,1724128433600.0,-112.09349100001407,37.17664799999454,-500.33333333333326
-10.8,-102.3,101,33:54.2,2024-08-20 00:33:54.200,1724128434200.0,-112.09328300001405,37.176573999994545,-499.66666666666674
-14.4,-100.6,101,33:54.8,2024-08-20 00:33:54.800,1724128434800.0,-112.09307500001405,37.17649999999455,-499.0
-10.2,-99.3,101,33:55.4,2024-08-20 00:33:55.400,1724128435400.0,-112.09286700001405,37.17642599999455,-498.33333333333326
-13.6,-100.7,101,33:56.0,2024-08-20 00:33:56.000,1724128436000.0,-112.09265900001404,37.17635199999455,-497.66666666666674
-15.4,-105.6,101,33:56.6,2024-08-20 00:33:56.600,1724128436600.0,-112.09245100001404,37.176277999994554,-497.0
-14.6,-104.8,101,33:57.3,2024-08-20 00:33:57.300,1724128437300.0,-112.09220833334736,37.176191666661225,-496.2222222222222
-13.7,-102.7,101,33:57.8,2024-08-20 00:33:57.800,1724128437800.0,-112.09203500001402,37.17612999999456,-495.66666666666674
-12.9,-97.1,101,33:58.4,2024-08-20 00:33:58.400,1724128438400.0,-112.09182700001402,37.17605599999456,-495.0
-11.8,-97.1,101,33:59.0,2024-08-20 00:33:59.000,1724128439000.0,-112.09161900001402,37.17598199999456,-494.33333333333326
-13.6,-94.3,101,33:59.6,2024-08-20 00:33:59.600,1724128439600.0,-112.091411000014,37.175907999994564,-493.66666666666674
-15.1,-92.9,101,34:00.2,2024-08-20 00:34:00.200,1724128440200.0,-112.091203000014,37.175833999994566,-493.0
-14.3,-93.6,101,34:00.9,2024-08-20 00:34:00.900,1724128440900.0,-112.09096033334733,37.17574766666124,-492.2222222222222
-13.6,-109.8,101,34:01.5,2024-08-20 00:34:01.500,1724128441500.0,-112.09075233334733,37.17567366666124,-491.55555555555566
-14.6,-108.1,101,34:02.1,2024-08-20 00:34:02.100,1724128442100.0,-112.09054433334732,37.17559966666124,-490.8888888888889
-13.2,-106.1,101,34:02.7,2024-08-20 00:34:02.700,1724128442700.0,-112.09033633334731,37.175525666661244,-490.2222222222222
-16.6,-105.9,101,34:03.3,2024-08-20 00:34:03.300,1724128443300.0,-112.09012833334731,37.175451666661246,-489.55555555555566
-14.6,-103.0,101,34:03.9,2024-08-20 00:34:03.900,1724128443900.0,-112.08992033334731,37.17537766666125,-488.8888888888889
-15.4,-100.2,101,34:04.5,2024-08-20 00:34:04.500,1724128444500.0,-112.0897123333473,37.17530366666125,-488.2222222222222
-11.5,-109.6,101,34:05.1,2024-08-20 00:34:05.100,1724128445100.0,-112.08950433334729,37.17522966666125,-487.55555555555566
-13.5,-110.7,101,34:05.7,2024-08-20 00:34:05.700,1724128445700.0,-112.08929633334729,37.175155666661254,-486.8888888888889
-14.3,-109.4,101,34:06.3,2024-08-20 00:34:06.300,1724128446300.0,-112.08908833334728,37.17508166666126,-486.2222222222222
-10.4,-105.7,101,34:06.9,2024-08-20 00:34:06.900,1724128446900.0,-112.08888033334728,37.17500766666126,-485.55555555555566
-13.1,-108.2,101,34:07.5,2024-08-20 00:34:07.500,1724128447500.0,-112.08867233334728,37.17493366666126,-484.8888888888889
-12.4,-106.9,101,34:08.1,2024-08-20 00:34:08.100,1724128448100.0,-112.08846433334726,37.17485966666126,-484.2222222222222
-14.0,-107.5,101,34:08.7,2024-08-20 00:34:08.700,1724128448700.0,-112.08825633334726,37.174785666661265,-483.55555555555566
-10.7,-116.1,101,34:09.3,2024-08-20 00:34:09.300,1724128449300.0,-112.08804833334726,37.17471166666127,-482.8888888888889
-11.3,-111.3,101,34:09.9,2024-08-20 00:34:09.900,1724128449900.0,-112.08784033334724,37.17463766666127,-482.2222222222222
-12.3,-110.9,101,34:10.5,2024-08-20 00:34:10.500,1724128450500.0,-112.08763233334724,37.17456366666127,-481.55555555555566
-9.5,-111.1,101,34:11.1,2024-08-20 00:34:11.100,1724128451100.0,-112.08742433334724,37.17448966666127,-480.8888888888889
-10.9,-106.8,101,34:11.7,2024-08-20 00:34:11.700,1724128451700.0,-112.08721633334723,37.174415666661275,-480.2222222222222
-11.7,-100.9,101,34:12.3,2024-08-20 00:34:12.300,1724128452300.0,-112.08700833334723,37.17434166666128,-479.55555555555566
-14.9,-100.3,101,34:12.9,2024-08-20 00:34:12.900,1724128452900.0,-112.08680033334723,37.17426766666128,-478.8888888888889
-13.0,-100.9,101,34:13.5,2024-08-20 00:34:13.500,1724128453500.0,-112.08659233334721,37.17419366666128,-478.2222222222222
-15.4,-120.4,101,34:14.2,2024-08-20 00:34:14.200,1724128454200.0,-112.08634966668055,37.174107333327946,-477.44444444444434
-15.4,-119.9,101,34:14.8,2024-08-20 00:34:14.800,1724128454800.0,-112.08614166668055,37.17403333332795,-476.7777777777778
-17.4,-119.5,101,34:15.4,2024-08-20 00:34:15.400,1724128455400.0,-112.08593366668053,37.17395933332795,-476.1111111111111
-11.8,-107.1,101,34:16.0,2024-08-20 00:34:16.000,1724128456000.0,-112.08572566668053,37.17388533332795,-475.44444444444434
-13.4,-105.6,101,34:16.6,2024-08-20 00:34:16.600,1724128456600.0,-112.08551766668053,37.173811333327954,-474.7777777777778
-9.8,-102.4,101,34:17.2,2024-08-20 00:34:17.200,1724128457200.0,-112.08530966668052,37.173737333327956,-474.1111111111111
-14.8,-107.2,101,34:17.8,2024-08-20 00:34:17.800,1724128457800.0,-112.08510166668052,37.17366333332796,-473.44444444444434
-16.8,-106.8,101,34:18.4,2024-08-20 00:34:18.400,1724128458400.0,-112.08489366668051,37.17358933332796,-472.7777777777778
-15.6,-114.0,101,34:19.0,2024-08-20 00:34:19.000,1724128459000.0,-112.0846856666805,37.17351533332796,-472.1111111111111
-14.6,-106.9,101,34:19.6,2024-08-20 00:34:19.600,1724128459600.0,-112.0844776666805,37.173441333327965,-471.44444444444434
-13.1,-101.9,101,34:20.5,2024-08-20 00:34:20.500,1724128460500.0,-112.08416566668049,37.17333033332797,-470.44444444444434
-12.7,-103.6,101,34:21.1,2024-08-20 00:34:21.100,1724128461100.0,-112.08395766668049,37.17325633332797,-469.7777777777778
-14.9,-107.6,101,34:21.7,2024-08-20 00:34:21.700,1724128461700.0,-112.08374966668048,37.17318233332797,-469.1111111111111
-12.8,-107.8,101,34:22.3,2024-08-20 00:34:22.300,1724128462300.0,-112.08354166668047,37.173108333327974,-468.44444444444434
-10.1,-99.6,101,34:23.0,2024-08-20 00:34:23.000,1724128463000.0,-112.0832990000138,37.173021999994646,-467.66666666666674
-12.8,-101.5,101,34:23.5,2024-08-20 00:34:23.500,1724128463500.0,-112.08312566668046,37.17296033332798,-467.1111111111111
-15.9,-102.7,101,34:24.1,2024-08-20 00:34:24.100,1724128464100.0,-112.08291766668046,37.17288633332798,-466.44444444444434
