RSRQ (LTE pcell),RSRP (LTE pcell),Physical cell identity (LTE pcell),Time,time,nemo_abs_time,longitude,latitude,altitude
-16.9,-76.3,320, 9:32:38.998,32:39.0,1.72399E+12,-121.455536,37.710583,1
-13.7,-84.4,320, 9:32:39.671,32:39.7,1.72399E+12,-121.455536,37.710583,1
-18.7,-87.6,320, 9:32:40.172,32:40.2,1.72399E+12,-121.455536,37.710583,1
-18.7,-87.6,320, 9:32:40.676,32:40.7,1.72399E+12,-121.455536,37.710583,1
-14.8,-85,320, 9:32:41.924,32:41.9,1.72399E+12,-121.4555226,37.71057942,1
-11.6,-82.4,320, 9:32:43.405,32:43.4,1.72399E+12,-121.4554963,37.710583,1
-9.3,-83.6,320, 9:32:44.127,32:44.1,1.72399E+12,-121.4554799,37.710583,1
-13.4,-82.9,320, 9:32:44.672,32:44.7,1.72399E+12,-121.4554678,37.710583,1
-14.3,-84,320, 9:32:46.674,32:46.7,1.72399E+12,-121.4554395,37.71058559642147,1
-13.9,-83.8,320, 9:32:47.674,32:47.7,1.72399E+12,-121.455437,37.710587,1
-11.8,-85.1,320, 9:32:48.927,32:48.9,1.72399E+12,-121.455437,37.710587,1
-14.2,-85,320, 9:32:50.407,32:50.4,1.72399E+12,-121.455437,37.710587,1
-11.8,-84.9,320, 9:32:52.311,32:52.3,1.72399E+12,-121.455437,37.710587,1
-15.3,-86.2,320, 9:32:52.913,32:52.9,1.72399E+12,-121.455437,37.710587,1
-15.1,-89.1,320, 9:32:53.659,32:53.7,1.72399E+12,-121.455437,37.710587,1
-12.9,-76.9,320, 9:32:54.216,32:54.2,1.72399E+12,-121.4554355,37.71058553453453,1
-20.9,-89.1,320, 9:32:54.861,32:54.9,1.72399E+12,-121.4554304,37.710580369369374,1
-20.9,-89.1,320, 9:32:55.425,32:55.4,1.72399E+12,-121.4554231,37.710579,1
-14.9,-75.1,320, 9:32:56.025,32:56.0,1.72399E+12,-121.4554141,37.710579,1
-16.6,-88.4,320, 9:32:56.558,32:56.6,1.72399E+12,-121.4554061,37.710579,1
-15.6,-83.9,320, 9:32:57.407,32:57.4,1.72399E+12,-121.4553929,37.710579,1
-16.2,-82.2,320, 9:32:57.997,32:58.0,1.72399E+12,-121.4553835,37.710579,1
-12.8,-84.5,320, 9:32:58.603,32:58.6,1.72399E+12,-121.4553744,37.710579,1
-15.2,-82.7,320, 9:32:59.350,32:59.3,1.72399E+12,-121.4553654,37.710579,1
-12.3,-85.9,320, 9:32:59.924,32:59.9,1.72399E+12,-121.4553607,37.710579,1
-17.3,-96.9,320, 9:33:00.567,33:00.6,1.72399E+12,-121.4553562,37.71058118434093,1
-16.1,-90.8,320, 9:33:01.118,33:01.1,1.72399E+12,-121.4553523,37.71058262948207,1
-16.1,-90.8,320, 9:33:01.871,33:01.9,1.72399E+12,-121.4553463,37.710579629482076,1
-15.1,-87.8,320, 9:33:02.569,33:02.6,1.72399E+12,-121.4553412,37.71058115353938,1
-13.3,-88.9,320, 9:33:04.867,33:04.9,1.72399E+12,-121.455338,37.710583,1
-14.4,-87.9,320, 9:33:06.365,33:06.4,1.72399E+12,-121.455338,37.710583,1
-12.4,-88.1,320, 9:33:07.118,33:07.1,1.72399E+12,-121.455338,37.710583,1
-10.6,-87.5,320, 9:33:08.244,33:08.2,1.72399E+12,-121.455338,37.710583,1
-13.3,-88.6,320, 9:33:10.371,33:10.4,1.72399E+12,-121.4553248,37.710583,1
-14,-88.8,320, 9:33:11.370,33:11.4,1.72399E+12,-121.4553094,37.710583,1
-11,-88.1,320, 9:33:12.868,33:12.9,1.72399E+12,-121.4552864,37.710583,1
-15.3,-86,320, 9:33:13.870,33:13.9,1.72399E+12,-121.4552714,37.710583,1.842
-10.4,-80.9,320, 9:33:14.835,33:14.8,1.72399E+12,-121.4552569,37.710583,2
-11.4,-81.9,320, 9:33:16.116,33:16.1,1.72399E+12,-121.455254,37.710583,2
-12.3,-84.2,320, 9:33:17.343,33:17.3,1.72399E+12,-121.455254,37.710583,2
-11.3,-84.8,320, 9:33:19.366,33:19.4,1.72399E+12,-121.4552513,37.710583,2
-9.6,-84.8,320, 9:33:20.164,33:20.2,1.72399E+12,-121.4552439,37.710583,2
-15.1,-82.9,320, 9:33:20.758,33:20.8,1.72399E+12,-121.455235,37.710583,2
-14.6,-83.1,320, 9:33:21.434,33:21.4,1.72399E+12,-121.4552277,37.71058463980099,2
-14.6,-82.4,320, 9:33:21.937,33:21.9,1.72399E+12,-121.4552237,37.71058664179104,2
-15.6,-82.5,320, 9:33:22.597,33:22.6,1.72399E+12,-121.4552144,37.710584717717715,2
-8.8,-77.6,320, 9:33:23.238,33:23.2,1.72399E+12,-121.4552048,37.710583,2
-11.8,-77,320, 9:33:23.974,33:24.0,1.72399E+12,-121.4551938,37.710583,2
-16.4,-85.9,320, 9:33:24.619,33:24.6,1.72399E+12,-121.4551835,37.710583,2
-11.1,-79,320, 9:33:25.232,33:25.2,1.72399E+12,-121.455177,37.710583826216485,2
-11.9,-79.6,320, 9:33:25.898,33:25.9,1.72399E+12,-121.455177,37.71058647169811,2
-16.8,-79.1,320, 9:33:26.416,33:26.4,1.72399E+12,-121.455177,37.710587,2
-15.2,-79.5,320, 9:33:27.182,33:27.2,1.72399E+12,-121.455177,37.710587,2
-10.1,-85.6,320, 9:33:27.991,33:28.0,1.72399E+12,-121.455177,37.710587,2
-11.6,-86.4,320, 9:33:28.921,33:28.9,1.72399E+12,-121.455177,37.710587,2
-13.9,-85.3,320, 9:33:29.676,33:29.7,1.72399E+12,-121.455177,37.710587,2
-14.8,-85.7,320, 9:33:31.682,33:31.7,1.72399E+12,-121.455177,37.710587,2
-10.3,-84.8,320, 9:33:32.244,33:32.2,1.72399E+12,-121.4551738,37.71058613426853,1.783567134268537
-13.8,-84.1,320, 9:33:34.244,33:34.2,1.72399E+12,-121.4551438,37.71058385055166,1
-15.1,-82.8,320, 9:33:35.248,33:35.2,1.72399E+12,-121.4551285,37.710586122244486,1
-10.7,-84.8,320, 9:33:36.641,33:36.6,1.72399E+12,-121.4551117,37.710585446215134,1
-16.4,-85.8,320, 9:33:38.242,33:38.2,1.72399E+12,-121.4550978,37.710587,1
-9.3,-83.3,320, 9:33:39.407,33:39.4,1.72399E+12,-121.455083,37.710587,1
-9.8,-83.2,320, 9:33:40.941,33:40.9,1.72399E+12,-121.4550707,37.710587,1
-12.6,-81.5,320, 9:33:42.241,33:42.2,1.72399E+12,-121.4550535,37.710587,1.2114803625377644
-10.4,-80.8,320, 9:33:43.242,33:43.2,1.72399E+12,-121.4550445,37.710587,2
-13.8,-81.6,320, 9:33:44.242,33:44.2,1.72399E+12,-121.4550288,37.710587,1.7865731462925851
-7.9,-82.1,320, 9:33:45.443,33:45.4,1.72399E+12,-121.4550137,37.710587,1
-10.9,-83.2,320, 9:33:47.246,33:47.2,1.72399E+12,-121.4549907,37.710587,1
-14.5,-85.6,320, 9:33:48.685,33:48.7,1.72399E+12,-121.4549737,37.710587,1
-10.1,-87.8,320, 9:33:49.443,33:49.4,1.72399E+12,-121.4549681,37.710587,1
-10.8,-83.2,320, 9:33:49.992,33:50.0,1.72399E+12,-121.4549642,37.710587,1
-8.5,-83.3,320, 9:33:52.246,33:52.2,1.72399E+12,-121.454964,37.710587,1
-10.6,-82.5,320, 9:33:53.240,33:53.2,1.72399E+12,-121.454964,37.710587,1
-8.6,-84.5,320, 9:33:54.441,33:54.4,1.72399E+12,-121.454964,37.710587,1
-12.2,-82.8,320, 9:33:55.801,33:55.8,1.72399E+12,-121.4549578,37.710587,1
-11,-82.6,320, 9:33:56.693,33:56.7,1.72399E+12,-121.454956,37.710587,1
-10.9,-81.3,320, 9:33:58.996,33:59.0,1.72399E+12,-121.454956,37.710587,1
-10.5,-81.4,320, 9:34:00.249,34:00.2,1.72399E+12,-121.4549526,37.710587,1
-15.2,-81.1,320, 9:34:01.243,34:01.2,1.72399E+12,-121.4549377,37.710587,1
-10.9,-82.9,320, 9:34:02.242,34:02.2,1.72399E+12,-121.4549209,37.710587,1
-11.3,-82.9,320, 9:34:03.445,34:03.4,1.72399E+12,-121.4548963,37.710587,1
-11.8,-82.1,320, 9:34:04.997,34:05.0,1.72399E+12,-121.4548657,37.710587,1
-10.1,-82.1,320, 9:34:05.695,34:05.7,1.72399E+12,-121.4548498,37.710587,1
-18.1,-82.9,320, 9:34:07.570,34:07.6,1.72399E+12,-121.4548024,37.710587,1
-12.5,-87.3,320, 9:34:08.310,34:08.3,1.72399E+12,-121.4547797,37.710587,1
-12.9,-85,320, 9:34:08.823,34:08.8,1.72399E+12,-121.4547641,37.710587,1
-9.5,-86.7,320, 9:34:09.407,34:09.4,1.72399E+12,-121.4547435,37.710587,1
-10.8,-83.3,320, 9:34:09.954,34:10.0,1.72399E+12,-121.4547228,37.710587,1
-10.8,-77.8,320, 9:34:10.582,34:10.6,1.72399E+12,-121.4547028,37.710587,1
-13.8,-78.3,320, 9:34:11.406,34:11.4,1.72399E+12,-121.4546745,37.710587,1
-13.8,-78.3,320, 9:34:11.995,34:12.0,1.72399E+12,-121.4546521,37.710587,1
-14,-84.2,320, 9:34:12.500,34:12.5,1.72399E+12,-121.4546291,37.710587,1
-14,-84.2,320, 9:34:13.250,34:13.2,1.72399E+12,-121.4545948,37.710587,1
-14.3,-80.9,320, 9:34:13.975,34:14.0,1.72399E+12,-121.4545614,37.710587,1
-7.9,-80.7,431, 9:34:14.476,34:14.5,1.72399E+12,-121.4545387,37.710587,1
-14.4,-84.1,431, 9:34:15.069,34:15.1,1.72399E+12,-121.4545119,37.710587,1
-7.5,-82.6,431, 9:34:15.721,34:15.7,1.72399E+12,-121.4544821,37.710587,1
-10.3,-91.1,402, 9:34:16.768,34:16.8,1.72399E+12,-121.4544398,37.710587,1
-15.1,-98.1,402, 9:34:19.270,34:19.3,1.72399E+12,-121.4543367,37.710587,1
-12.9,-94.3,402, 9:34:20.409,34:20.4,1.72399E+12,-121.4542961,37.710587,1
-13.1,-95.7,402, 9:34:21.520,34:21.5,1.72399E+12,-121.4542656,37.710587,1
-13.3,-95.9,402, 9:34:23.275,34:23.3,1.72399E+12,-121.4542252,37.710587,1.2524850894632207
-18,-99.1,402, 9:34:24.268,34:24.3,1.72399E+12,-121.4542024,37.710587,2
-16.5,-99,402, 9:34:24.995,34:25.0,1.72399E+12,-121.4541856,37.710587,2
-14.9,-96.9,402, 9:34:26.767,34:26.8,1.72399E+12,-121.4541529,37.71058402811245,2
-13.3,-95.1,402, 9:34:28.272,34:28.3,1.72399E+12,-121.4541203,37.710583,2
-12.2,-91.2,402, 9:34:29.524,34:29.5,1.72399E+12,-121.4540976,37.710583,2
-11.3,-90.9,402, 9:34:30.585,34:30.6,1.72399E+12,-121.4540733,37.710583,2
-13.3,-91.5,402, 9:34:32.270,34:32.3,1.72399E+12,-121.4540355,37.710583,2
-12.4,-95.9,402, 9:34:33.521,34:33.5,1.72399E+12,-121.4540066,37.710584975903615,2
-13.4,-94.8,402, 9:34:34.677,34:34.7,1.72399E+12,-121.4539748,37.710587,2
-14.1,-95.7,402, 9:34:35.690,34:35.7,1.72399E+12,-121.4539441,37.71058434934935,2
-13.5,-94.9,402, 9:34:36.996,34:37.0,1.72399E+12,-121.4539116,37.710583,2
-12.7,-93.1,402, 9:34:37.519,34:37.5,1.72399E+12,-121.4539036,37.71058497407776,2
-12.8,-94.1,402, 9:34:39.537,34:39.5,1.72399E+12,-121.4538649,37.710587,2
-13.4,-93.2,402, 9:34:40.519,34:40.5,1.72399E+12,-121.4538496,37.710587,2
-11.3,-93.5,402, 9:34:42.467,34:42.5,1.72399E+12,-121.4538315,37.710587,2
-12.8,-92.8,402, 9:34:43.685,34:43.7,1.72399E+12,-121.4538217,37.710587,2
-12.6,-89.7,402, 9:34:44.677,34:44.7,1.72399E+12,-121.4538092,37.710587,2
-10.9,-92.4,402, 9:34:45.256,34:45.3,1.72399E+12,-121.4538005,37.710587,2
-12.5,-95.8,402, 9:34:47.409,34:47.4,1.72399E+12,-121.4537645,37.710587,2
-13.8,-98.4,402, 9:34:47.954,34:48.0,1.72399E+12,-121.4537526,37.710587,2
-22.1,-107.1,402, 9:34:48.486,34:48.5,1.72399E+12,-121.4537436,37.710587,2
-20.9,-106.6,402, 9:34:49.059,34:49.1,1.72399E+12,-121.4537344,37.71058711653386,2
-20.4,-109.8,85, 9:34:49.566,34:49.6,1.72399E+12,-121.4537268,37.71058863,2
-20.1,-105.3,85, 9:34:50.097,34:50.1,1.72399E+12,-121.4537194,37.71058978165504,2
-17.9,-107.9,85, 9:34:50.626,34:50.6,1.72399E+12,-121.4537152,37.71058819940179,2
-18.6,-103.9,85, 9:34:51.214,34:51.2,1.72399E+12,-121.453712,37.710587,2
-17.5,-103.8,85, 9:34:51.767,34:51.8,1.72399E+12,-121.453712,37.710587,2
-17.4,-104.4,85, 9:34:52.299,34:52.3,1.72399E+12,-121.4537101,37.71058591091091,2
-17.9,-104.4,85, 9:34:52.975,34:53.0,1.72399E+12,-121.4537054,37.710583204204205,2
-14.5,-99.4,449, 9:34:53.476,34:53.5,1.72399E+12,-121.4537014,37.710583,2
-15.4,-99.3,449, 9:34:54.124,34:54.1,1.72399E+12,-121.4536955,37.71058339564787,2
-14.9,-101.2,449, 9:34:54.668,34:54.7,1.72399E+12,-121.4536874,37.71058555,2
-18.8,-103.3,449, 9:34:55.210,34:55.2,1.72399E+12,-121.4536794,37.710587,2
-16.2,-100.3,449, 9:34:55.782,34:55.8,1.72399E+12,-121.4536707,37.710587,2
-16.1,-99.1,449, 9:34:56.282,34:56.3,1.72399E+12,-121.4536611,37.710587,2
-16.4,-100.7,449, 9:34:56.875,34:56.9,1.72399E+12,-121.4536474,37.710587,2
-15.8,-101.1,449, 9:34:57.411,34:57.4,1.72399E+12,-121.4536351,37.710587,2
-16.1,-101.3,449, 9:34:57.957,34:58.0,1.72399E+12,-121.4536226,37.710587,2
-17.3,-102.3,449, 9:34:58.521,34:58.5,1.72399E+12,-121.4536096,37.710587,2
-17.2,-101.4,449, 9:34:59.307,34:59.3,1.72399E+12,-121.4535938,37.710587,2
-17.8,-101.2,449, 9:34:59.864,34:59.9,1.72399E+12,-121.4535854,37.710587,2
-20.9,-104.6,449, 9:35:00.449,35:00.4,1.72399E+12,-121.4535766,37.710587,2
-21.3,-104.4,449, 9:35:00.950,35:00.9,1.72399E+12,-121.453569,37.710587,2
-15.4,-98.1,402, 9:35:01.472,35:01.5,1.72399E+12,-121.4535607,37.710587,2
-14.9,-95.9,402, 9:35:02.108,35:02.1,1.72399E+12,-121.4535499,37.710587,2
-15.1,-99.8,402, 9:35:02.669,35:02.7,1.72399E+12,-121.4535371,37.710587,2
-15.9,-100.7,402, 9:35:03.407,35:03.4,1.72399E+12,-121.4535175,37.710587,2
-21,-106.8,402, 9:35:05.103,35:05.1,1.72399E+12,-121.4534742,37.710587,2
-21.6,-109.8,85, 9:35:05.686,35:05.7,1.72399E+12,-121.4534607,37.710587,2
-21.5,-111.8,85, 9:35:07.688,35:07.7,1.72399E+12,-121.4534228,37.710587,2
-24.3,-112.1,85, 9:35:08.684,35:08.7,1.72399E+12,-121.4534052,37.710587,2
-16.6,-106.5,449, 9:35:09.941,35:09.9,1.72399E+12,-121.4533854,37.710587,2
-17.1,-107.1,449, 9:35:11.577,35:11.6,1.72399E+12,-121.4533688,37.710585194194195,3
-20.2,-109.7,449, 9:35:12.937,35:12.9,1.72399E+12,-121.4533475,37.710587,3
-24,-110.9,449, 9:35:14.185,35:14.2,1.72399E+12,-121.453346,37.710587,2
-19.7,-110.5,449, 9:35:14.938,35:14.9,1.72399E+12,-121.453346,37.710587,2
-19,-108.9,449, 9:35:15.474,35:15.5,1.72399E+12,-121.453346,37.710587,2
-19.4,-108.1,358, 9:35:15.998,35:16.0,1.72399E+12,-121.453346,37.710587,2
-17.2,-105.8,358, 9:35:16.571,35:16.6,1.72399E+12,-121.453346,37.710587,2
-19.3,-108.3,358, 9:35:17.317,35:17.3,1.72399E+12,-121.453346,37.710587,2
-18.5,-108,358, 9:35:19.201,35:19.2,1.72399E+12,-121.453346,37.710587,2
-20.4,-109.6,449, 9:35:19.888,35:19.9,1.72399E+12,-121.453346,37.710587,2
-19.5,-108.8,449, 9:35:20.428,35:20.4,1.72399E+12,-121.4533432,37.71058538,2
-19.1,-109.1,449, 9:35:21.138,35:21.1,1.72399E+12,-121.4533372,37.710583453731346,2
-14.9,-101.8,320, 9:35:22.370,35:22.4,1.72399E+12,-121.4533179,37.710587,2
-13.9,-102.4,320, 9:35:24.886,35:24.9,1.72399E+12,-121.4532801,37.710587,2
-11.9,-101.2,320, 9:35:25.888,35:25.9,1.72399E+12,-121.4532643,37.71058357313433,2
-15.1,-98.9,320, 9:35:26.642,35:26.6,1.72399E+12,-121.4532577,37.710583,2.6130653266331656
-9.9,-97.5,320, 9:35:28.588,35:28.6,1.72399E+12,-121.4532351,37.710583,3
-12.2,-98.8,320, 9:35:29.388,35:29.4,1.72399E+12,-121.453232,37.710583,3
-10.9,-92.9,320, 9:35:29.888,35:29.9,1.72399E+12,-121.453232,37.710583,3
-14.3,-93.5,320, 9:35:31.639,35:31.6,1.72399E+12,-121.4532271,37.710583,3
-10.9,-95.1,320, 9:35:32.909,35:32.9,1.72399E+12,-121.4532106,37.710583,3
-12.3,-91.7,320, 9:35:33.442,35:33.4,1.72399E+12,-121.4532026,37.710583,3
-16.2,-96.7,320, 9:35:34.007,35:34.0,1.72399E+12,-121.4531942,37.710583,3
-17.6,-102.8,320, 9:35:34.568,35:34.6,1.72399E+12,-121.4531853,37.710583,3
-15.1,-94.1,320, 9:35:36.076,35:36.1,1.72399E+12,-121.4531552,37.71058319698493,2
-14.9,-100.4,320, 9:35:36.589,35:36.6,1.72399E+12,-121.453147,37.71058525929648,2
-14.1,-95.6,320, 9:35:37.347,35:37.3,1.72399E+12,-121.45314,37.710587,2
-10.2,-94.8,320, 9:35:37.985,35:38.0,1.72399E+12,-121.45314,37.710587,2
-12.3,-94.3,320, 9:35:38.519,35:38.5,1.72399E+12,-121.4531326,37.710587,2
-14.8,-95.8,320, 9:35:39.121,35:39.1,1.72399E+12,-121.4531237,37.710587,2
-17.4,-102.4,320, 9:35:39.825,35:39.8,1.72399E+12,-121.453113,37.710587,2
-17.4,-102.4,320, 9:35:40.329,35:40.3,1.72399E+12,-121.4531005,37.71058577844311,2
-11.9,-99.1,320, 9:35:41.682,35:41.7,1.72399E+12,-121.4530542,37.71057777014925,2.653731343283582
-16.8,-100.9,320, 9:35:43.077,35:43.1,1.72399E+12,-121.4530012,37.71055439558233,3
-16.2,-104.3,320, 9:35:43.599,35:43.6,1.72399E+12,-121.4529813,37.710536576305216,3
-13.9,-101.4,320, 9:35:44.191,35:44.2,1.72399E+12,-121.4529612,37.71051504914744,3
-11.1,-102.2,320, 9:35:44.706,35:44.7,1.72399E+12,-121.4529493,37.71049335406219,3
-13.9,-103.3,320, 9:35:45.252,35:45.3,1.72399E+12,-121.4529402,37.71046770775347,3
-15.6,-102.8,320, 9:35:45.756,35:45.8,1.72399E+12,-121.4529362,37.71044065407555,3
-15.6,-102.6,320, 9:35:46.595,35:46.6,1.72399E+12,-121.452934,37.710387279678066,3
-13.5,-102.4,320, 9:35:47.245,35:47.2,1.72399E+12,-121.4529358,37.71034031075697,3.2211155378486054
-14.2,-102.9,320, 9:35:47.754,35:47.8,1.72399E+12,-121.4529398,37.71029975298805,3.7280876494023905
-15.4,-103.8,320, 9:35:48.532,35:48.5,1.72399E+12,-121.452942,37.71023163273453,4
-18.6,-103.2,320, 9:35:49.250,35:49.2,1.72399E+12,-121.452942,37.71016314558233,4
-14.6,-103.2,320, 9:35:49.751,35:49.8,1.72399E+12,-121.452942,37.71011133534137,4
-16.6,-101.1,320, 9:35:50.437,35:50.4,1.72399E+12,-121.452942,37.71003584337349,4
-14.8,-99.8,320, 9:35:50.986,35:51.0,1.72399E+12,-121.452942,37.70997301,4
-13.1,-99.1,320, 9:35:52.262,35:52.3,1.72399E+12,-121.4529401,37.7098165,4
-12.7,-102.4,320, 9:35:52.822,35:52.8,1.72399E+12,-121.4529356,37.7097465,4
-15.1,-101.4,320, 9:35:53.355,35:53.4,1.72399E+12,-121.452934,37.709675733798605,4
-11.1,-100.7,320, 9:35:53.920,35:53.9,1.72399E+12,-121.452934,37.70959799700898,4
-13.6,-102.5,320, 9:35:54.475,35:54.5,1.72399E+12,-121.452934,37.70951973440644,4.448692152917505
-13.6,-102.5,320, 9:35:54.996,35:55.0,1.72399E+12,-121.452934,37.709445829979884,4.972837022132797
-14.3,-97.7,320, 9:35:55.555,35:55.6,1.72399E+12,-121.452934,37.70936470541082,5
-9.7,-94.9,320, 9:35:56.294,35:56.3,1.72399E+12,-121.452934,37.709256645833335,5
-10.8,-95.8,320, 9:35:56.933,35:56.9,1.72399E+12,-121.452934,37.70916219047619,5
-15.7,-95.5,320, 9:35:58.034,35:58.0,1.72399E+12,-121.452934,37.70899474525474,6
-14.1,-102.8,320, 9:35:58.640,35:58.6,1.72399E+12,-121.452934,37.7088997,6
-13.6,-97.3,431, 9:35:59.333,35:59.3,1.72399E+12,-121.452934,37.70878984337349,5.692771084337349
-13,-96.6,431, 9:36:00.060,36:00.1,1.72399E+12,-121.4529337,37.708672925925924,5
-10.9,-96.4,431, 9:36:00.707,36:00.7,1.72399E+12,-121.4529292,37.70856671171171,5
-20,-111.4,208, 9:36:01.494,36:01.5,1.72399E+12,-121.452927,37.70843601992032,5.470119522
-16.7,-90.9,314, 9:36:01.994,36:02.0,1.72399E+12,-121.452927,37.70835235458168,5.968127490039841
-16.4,-96.7,314, 9:36:03.557,36:03.6,1.72399E+12,-121.4529228,37.70809611904762,6
-12.5,-94.8,314, 9:36:05.689,36:05.7,1.72399E+12,-121.452919,37.70774038530288,6
-9.2,-93.3,314, 9:36:06.810,36:06.8,1.72399E+12,-121.452919,37.70755239719157,6
-8.4,-96.1,314, 9:36:08.004,36:08.0,1.72399E+12,-121.452919,37.70734845418327,6
-14.4,-92.9,314, 9:36:08.685,36:08.7,1.72399E+12,-121.452919,37.70723054582074,6
-11.3,-90.6,314, 9:36:10.305,36:10.3,1.72399E+12,-121.452919,37.70694267298106,7
-14.6,-92.6,314, 9:36:11.683,36:11.7,1.72399E+12,-121.452919,37.7066964,7
-15.3,-103.7,314, 9:36:12.305,36:12.3,1.72399E+12,-121.452919,37.70658366,7.279
-13.6,-106.8,314, 9:36:14.310,36:14.3,1.72399E+12,-121.4529167,37.706211337349394,8
-17.9,-108.7,314, 9:36:15.479,36:15.5,1.72399E+12,-121.452911,37.705991094999995,8
-17.4,-106.6,320, 9:36:16.005,36:16.0,1.72399E+12,-121.452911,37.705890628999995,8
-17.4,-108.4,320, 9:36:17.673,36:17.7,1.72399E+12,-121.452911,37.705579426865675,9
-15.3,-105.6,320, 9:36:19.408,36:19.4,1.72399E+12,-121.452911,37.705256756756754,9.378378378378379
-12.4,-103.1,320, 9:36:20.666,36:20.7,1.72399E+12,-121.452911,37.70502596084337,10
-18.1,-108.8,320, 9:36:21.307,36:21.3,1.72399E+12,-121.452911,37.70491041758242,10
-14.9,-103.7,320, 9:36:23.303,36:23.3,1.72399E+12,-121.452911,37.70455903815261,10.279116465863455
-14,-101.3,320, 9:36:23.809,36:23.8,1.72399E+12,-121.452911,37.704468100401606,10.78714859437751
-17.8,-105.4,320, 9:36:26.003,36:26.0,1.72399E+12,-121.452911,37.70408130496454,11
-14.4,-108.6,320, 9:36:26.803,36:26.8,1.72399E+12,-121.452911,37.70394213043478,11
-15.3,-106.3,320, 9:36:28.303,36:28.3,1.72399E+12,-121.452911,37.70368116,12
-14.1,-105.8,320, 9:36:29.786,36:29.8,1.72399E+12,-121.4529171,37.70342846046046,12
-16.1,-103.7,320, 9:36:31.196,36:31.2,1.72399E+12,-121.4529282,37.70318839078156,13
-15.9,-105.3,320, 9:36:31.700,36:31.7,1.72399E+12,-121.4529317,37.70310152905812,13
-14.9,-105.9,320, 9:36:32.215,36:32.2,1.72399E+12,-121.4529355,37.70301149,13
-12.4,-105.5,320, 9:36:32.782,36:32.8,1.72399E+12,-121.45294,37.7029099,13
-15.1,-103.6,320, 9:36:33.424,36:33.4,1.72399E+12,-121.452942,37.702795706237424,13
-16.5,-103,320, 9:36:33.987,36:34.0,1.72399E+12,-121.452942,37.70269602012072,13
-18.1,-102.2,320, 9:36:34.542,36:34.5,1.72399E+12,-121.4529378,37.70259627236181,13
-12.7,-103.4,320, 9:36:35.190,36:35.2,1.72399E+12,-121.452934,37.70247956663376,13
-14.1,-105.2,320, 9:36:35.969,36:36.0,1.72399E+12,-121.452934,37.70233883909181,13
-16,-103.4,320, 9:36:36.476,36:36.5,1.72399E+12,-121.4529308,37.70224365,13
-12.5,-102.9,320, 9:36:37.026,36:37.0,1.72399E+12,-121.452927,37.70213991071428,13.005952380952381
-17.1,-105.4,320, 9:36:37.789,36:37.8,1.72399E+12,-121.4529209,37.70200138988095,13.762896825396826
-12.2,-101.7,320, 9:36:38.388,36:38.4,1.72399E+12,-121.4529161,37.70188993124368,14
-11.1,-98.8,320, 9:36:38.996,36:39.0,1.72399E+12,-121.4529112,37.701774970677455,14
-11.4,-101.8,320, 9:36:39.626,36:39.6,1.72399E+12,-121.452911,37.70165514442231,14
-16.3,-104.3,320, 9:36:40.322,36:40.3,1.72399E+12,-121.452911,37.70152239378758,14.301603206412826
-16.3,-104.3,320, 9:36:41.247,36:41.2,1.72399E+12,-121.452911,37.701345723276724,15
-15.8,-106.8,320, 9:36:41.995,36:42.0,1.72399E+12,-121.452911,37.701203745254745,15
-19.4,-110.1,320, 9:36:43.686,36:43.7,1.72399E+12,-121.452904,37.70087331605184,15.660019940179462
-16.8,-109.8,320, 9:36:44.250,36:44.2,1.72399E+12,-121.4529022,37.70076255844156,16
-15.3,-106.2,320, 9:36:46.254,36:46.3,1.72399E+12,-121.452896,37.70036366,16.229
-14.8,-105,320, 9:36:47.996,36:48.0,1.72399E+12,-121.452896,37.70001408391608,17
-15,-102.6,320, 9:36:48.696,36:48.7,1.72399E+12,-121.452896,37.69987252452452,17
-14.9,-107.2,320, 9:36:49.249,36:49.2,1.72399E+12,-121.452896,37.699759763527055,17
-17.7,-108.3,320, 9:36:50.999,36:51.0,1.72399E+12,-121.452896,37.69940343768694,17.97308075772682
-15.3,-106,320, 9:36:52.632,36:52.6,1.72399E+12,-121.452896,37.699069131923466,18
-16.8,-107.8,320, 9:36:53.155,36:53.2,1.72399E+12,-121.4528949,37.69896285055166,18.134403209628886
-15.8,-104.5,320, 9:36:53.691,36:53.7,1.72399E+12,-121.4528906,37.698854252758274,18.67201604814443
-15.7,-105.4,320, 9:36:54.209,36:54.2,1.72399E+12,-121.452888,37.69874968619662,19
-15,-104.5,320, 9:36:54.949,36:54.9,1.72399E+12,-121.452888,37.698601245283015,19
-17.5,-105.9,320, 9:36:55.482,36:55.5,1.72399E+12,-121.452888,37.69849514785214,19
-14,-104.2,320, 9:36:56.090,36:56.1,1.72399E+12,-121.4528885,37.69837430260521,19.064128256513026
-14.6,-102.3,320, 9:36:56.630,36:56.6,1.72399E+12,-121.4528928,37.69826716833667,19.605210420841683
-12,-102.1,320, 9:36:57.413,36:57.4,1.72399E+12,-121.4528929,37.69811315,20
-16.8,-102.3,320, 9:36:58.083,36:58.1,1.72399E+12,-121.452888,37.69798273,20
-16.6,-105.8,320, 9:36:58.695,36:58.7,1.72399E+12,-121.452888,37.69786584,20
-16.6,-105.8,320, 9:36:59.379,36:59.4,1.72399E+12,-121.452888,37.69773697,20
-16,-103.7,320, 9:36:59.931,36:59.9,1.72399E+12,-121.452888,37.697634298000004,20
