index,population_density,rucc,longitude,latitude,elevation,altitude,phone_abs_time,num_seen_cells,rsrp,rsrq,rssi,physiographic_region_provcode,physiographic_region_fencode,cell_tower_distance,distance_to_next_point_meters
4799,,8,-113.28512189322,37.1752193514936,991.199401855469,951.21029120942,1724193108510,2,-99,-14,-65,22,22a,,11.2126589763696
4801,,8,-113.2849954,37.1752225,992.040100097656,951.219999011096,1724193109512,2,-102,-16,-67,22,22a,,9.44227845304213
4803,,8,-113.284905895993,37.1752685959076,992.065795898438,951.981634038699,1724193110513,2,-102,-16,-67,22,22a,,9.44227845304213
4804,,8,-113.2849954,37.1752225,992.040100097656,951.219999011096,1724193110513,2,-102,-16,-67,22,22a,,10.6611758137001
4805,,8,-113.284894341978,37.1752745463987,992.087524414063,952.079953014868,1724193111518,2,-94,-15,-59,22,22a,,10.6611758137001
4806,,8,-113.2849954,37.1752225,992.040100097656,951.219999011096,1724193111518,2,-94,-15,-59,22,22a,,12.161250825051
4807,,8,-113.284880122659,37.1752818695613,992.117309570312,952.20095241419,1724193112521,2,-94,-15,-59,22,22a,,12.161250825051
4808,,8,-113.2849954,37.1752225,992.040100097656,951.219999011096,1724193112521,2,-94,-15,-59,22,22a,,8.53011542612314
4809,,8,-113.284914542451,37.1752641428521,992.040100097656,951.908056940747,1724193113529,2,-93,-14,-57,22,22a,,8.47087523211825
4811,,8,-113.284834246412,37.1753054965176,992.43408203125,952.59133669033,1724193114530,2,-93,-14,-57,22,22a,,17.0009906582388
4812,,8,-113.2849954,37.1752225,992.040100097656,951.219999011096,1724193114530,2,-93,-14,-57,22,22a,,21.3223464472806
4813,,8,-113.284793283956,37.1753265927975,992.789306640625,952.93990701864,1724193115535,2,-96,-14,-65,22,22a,,21.3223464472806
4814,,8,-113.2849954,37.1752225,992.040100097656,951.219999011096,1724193115535,2,-96,-14,-65,22,22a,,28.6349374039929
4815,,8,-113.284723967339,37.175362291896,992.040100097656,953.529757295338,1724193116547,2,-96,-14,-65,22,22a,,28.6349374039929
4817,,8,-113.2849954,37.1752225,992.040100097656,951.219999011096,1724193117548,3,-97,-15,-59,22,22a,,85.2256128839703
4819,,8,-113.284187539155,37.1756385604651,997.601623535156,958.094496987517,1724193118547,3,-97,-15,-59,22,22a,,86.6124657958852
4821,,8,-113.283366528999,37.1760613930233,1010.91241455078,965.080889132425,1724193119546,3,-97,-14,-63,22,22a,,10.8373715515709
4823,,8,-113.2832638,37.1761143,1014.26068115234,965.95506232373,1724193120547,3,-97,-14,-63,22,22a,,8.50066887905954
4825,,8,-113.283228721455,37.176185455826,1013.80035400391,966.416854860402,1724193121557,3,-97,-14,-63,22,22a,,8.50066887905954
4826,,8,-113.2832638,37.1761143,1014.26068115234,965.95506232373,1724193121557,3,-97,-14,-63,22,22a,,4.25998496875977
4827,,8,-113.283246220905,37.1761499586927,1014.26068115234,966.186482842644,1724193122565,2,-91,-14,-59,22,22a,,4.25998496875977
4829,,8,-113.2832638,37.1761143,1014.26068115234,965.95506232373,1724193123565,2,-91,-14,-59,22,22a,,12.7503708755687
4831,,8,-113.283211184791,37.1762210284484,1013.66052246094,966.647716793534,1724193124574,2,-93,-14,-63,22,22a,,12.7503708755687
4832,,8,-113.2832638,37.1761143,1014.26068115234,965.95506232373,1724193124574,2,-93,-14,-63,22,22a,,15.2119882856456
4833,,8,-113.283201026771,37.1762416337028,1013.41174316406,966.781442354206,1724193125576,2,-93,-14,-63,22,22a,,15.2119882856456
4834,,8,-113.2832638,37.1761143,1014.26068115234,965.95506232373,1724193125576,2,-93,-14,-63,22,22a,,19.0149848220587
4835,,8,-113.283185333463,37.1762734671285,1014.26068115234,966.988037361825,1724193126578,2,-92,-14,-61,22,22a,,19.0149848220587
4837,,8,-113.2832638,37.1761143,1014.26068115234,965.95506232373,1724193127581,2,-92,-14,-61,22,22a,,37.9730047977295
4839,,8,-113.283107101973,37.1764321574708,1014.26068115234,968.01791811623,1724193128581,2,-91,-14,-59,22,22a,,38.0869023598446
4841,,8,-113.282949933853,37.1767509685141,1011.98797607422,970.086962476108,1724193129584,2,-91,-14,-59,22,22a,,76.7505762775695
4843,,8,-113.282633217256,37.1773934190833,1016.84722900391,974.256387453281,1724193130584,3,-96,-16,-63,22,22a,,76.9039899269795
4845,,8,-113.282315867226,37.1780371545536,1022.14208984375,978.434151280408,1724193131586,3,-96,-16,-63,22,22a,,26.4788984159777
4847,,8,-113.2822066,37.1782588,1025.66491699219,979.872602897533,1724193132588,3,-96,-16,-59,22,22a,,4.00119357261941
4849,,8,-113.28218781396,37.178291522773,1025.66491699219,980.112991490033,1724193133590,3,-96,-16,-59,22,22a,,4.00119357261941
4851,,8,-113.2822066,37.1782588,1025.66491699219,979.872602897533,1724193134597,3,-98,-16,-67,22,22a,,8.01839926869854
4853,,8,-113.28216895274,37.1783243764996,1025.66491699219,980.3543420965,1724193135603,3,-98,-16,-67,22,22a,,8.05825093401814
4855,,8,-113.282131118367,37.1783902789261,1029.771484375,980.838475625481,1724193136614,3,-99,-16,-67,22,22a,,16.0766502027156
4856,,8,-113.2822066,37.1782588,1025.66491699219,979.872602897533,1724193136614,3,-99,-16,-67,22,22a,,11.1800066420828
4857,,8,-113.282154108647,37.1783502329279,1025.66491699219,980.544289031299,1724193137616,3,-99,-16,-67,22,22a,,11.2134773634061
4859,,8,-113.282101460134,37.1784419396072,1032.11010742188,981.217986201394,1724193138621,3,-99,-18,-63,22,22a,,22.393484005486
4860,,8,-113.2822066,37.1782588,1025.66491699219,979.872602897533,1724193138621,3,-99,-18,-63,22,22a,,18.6748796495749
4861,,8,-113.282118919393,37.1784115279097,1025.66491699219,980.994575271281,1724193139625,3,-99,-18,-63,22,22a,,18.6748796495749
4863,,8,-113.2822066,37.1782588,1025.66491699219,979.872602897533,1724193140627,2,-91,-11,-53,22,22a,,56.0060188873399
4865,,8,-113.281943645511,37.1787168316098,1037.80859375,983.237402516413,1724193141632,2,-91,-11,-53,22,22a,,56.0060188873399
4866,,8,-113.2822066,37.1782588,1025.66491699219,979.872602897533,1724193141632,2,-91,-11,-53,22,22a,,111.789069840976
4867,,8,-113.281681737606,37.1791730402081,1038.32641601563,986.588809898003,1724193142633,3,-87,-11,-57,22,22a,,113.145220592039
4869,,8,-113.281150506812,37.1800983733207,1039.29675292969,993.386507782199,1724193143634,3,-87,-11,-57,22,22a,,14.0159746695244
4871,,8,-113.2810847,37.180213,1040.30786132813,994.228580247374,1724193144637,4,-86,-10,-57,22,22a,,4.97193342061318
4873,,8,-113.281056584521,37.1802516978268,1040.30786132813,994.640632901177,1724193145641,4,-86,-10,-57,22,22a,,4.97193342061318
4875,,8,-113.2810847,37.180213,1040.30786132813,994.228580247374,1724193146642,2,-89,-10,-63,22,22a,,14.8860856039528
4877,,8,-113.281000521584,37.1803288622186,1041.14685058594,995.462275742725,1724193147643,2,-89,-10,-63,22,22a,,14.8860856039528
4878,,8,-113.2810847,37.180213,1040.30786132813,994.228580247374,1724193147643,2,-89,-10,-63,22,22a,,10.4840961356462
4879,,8,-113.281025414129,37.180294600402,1040.30786132813,995.097457518693,1724193148648,2,-95,-10,-65,22,22a,,10.5466848870407
4881,,8,-113.280965774312,37.1803766879705,1041.62377929688,995.971522117005,1724193149659,2,-95,-10,-65,22,22a,,21.0307810226837
4882,,8,-113.2810847,37.180213,1040.30786132813,994.228580247374,1724193149659,2,-95,-10,-65,22,22a,,26.2430753599739
4883,,8,-113.280936299615,37.1804172566099,1042.09301757812,996.403495095485,1724193150667,2,-96,-10,-65,22,22a,,26.2430753599739
4884,,8,-113.2810847,37.180213,1040.30786132813,994.228580247374,1724193150667,2,-96,-10,-65,22,22a,,34.7157767446448
4885,,8,-113.280888387826,37.1804832018551,1042.96374511719,997.105676987825,1724193151666,2,-96,-10,-65,22,22a,,34.7157767446448
4886,,8,-113.2810847,37.180213,1040.30786132813,994.228580247374,1724193151666,2,-96,-10,-65,22,22a,,52.5249262693055
4887,,8,-113.28078767986,37.1806218151588,1045.08898925781,998.581624976175,1724193152676,2,-92,-10,-61,22,22a,,52.5249262693055
4888,,8,-113.2810847,37.180213,1040.30786132813,994.228580247374,1724193152676,2,-92,-10,-61,22,22a,,104.633743018382
4889,,8,-113.280493012356,37.1810273921778,1049.94946289063,1002.90019014277,1724193153678,2,-92,-10,-61,22,22a,,106.225244620181
4891,,8,-113.279892323378,37.1818541736889,1071.40026855469,1011.70372108119,1724193154679,3,-94,-10,-69,22,22a,,27.9092815978643
4893,,8,-113.2797345,37.1820714,1066.93103027344,1014.01673670238,1724193155680,3,-94,-10,-69,22,22a,,6.00144361158104
4895,,8,-113.279679751426,37.1821031863216,1066.93103027344,1014.20801205406,1724193156683,3,-104,-10,-77,22,22a,,5.97750800197227
4897,,8,-113.279625221191,37.1821348458783,1066.5126953125,1014.39852459276,1724193157682,3,-104,-10,-77,22,22a,,11.9789516135524
4898,,8,-113.2797345,37.1820714,1066.93103027344,1014.01673670238,1724193157682,3,-104,-10,-77,22,22a,,5.42102476078236
4899,,8,-113.279685046337,37.1821001121642,1066.93103027344,1014.18951319934,1724193158688,2,-113,-13,-79,22,22a,,5.42102476078236
4901,,8,-113.2797345,37.1820714,1066.93103027344,1014.01673670238,1724193159699,2,-113,-13,-79,22,22a,,10.8393538331227
4903,,8,-113.279635617253,37.1821288100579,1066.93103027344,1014.36220382329,1724193160702,3,-106,-13,-75,22,22a,,10.8393484515218
4905,,8,-113.279536734506,37.1821862201158,1063.9892578125,1014.7076709442,1724193161705,3,-106,-13,-75,22,22a,,21.6787022846391
4906,,8,-113.2797345,37.1820714,1066.93103027344,1014.01673670238,1724193161705,3,-106,-13,-75,22,22a,,27.1619005761866
4907,,8,-113.27948671361,37.1822152616076,1061.82629394531,1014.88242918211,1724193162710,2,-95,-10,-65,22,22a,,27.1619005761866
4908,,8,-113.2797345,37.1820714,1066.93103027344,1014.01673670238,1724193162710,2,-95,-10,-65,22,22a,,27.0740602255614
4909,,8,-113.279487514941,37.1822147963655,1066.93103027344,1014.87962957026,1724193163711,2,-95,-10,-65,22,22a,,27.0199327296409
4911,,8,-113.279241023358,37.1823579062247,1052.30224609375,1015.74079837646,1724193164710,2,-93,-10,-63,22,22a,,54.0939929551192
4912,,8,-113.2797345,37.1820714,1066.93103027344,1014.01673670238,1724193164710,2,-93,-10,-63,22,22a,,108.241999829927
4913,,8,-113.278747052746,37.1826446992424,1045.015625,1017.466585838,1724193165710,2,-93,-10,-63,22,22a,,109.888134479569
4915,,8,-113.277744583475,37.1832267200758,1065.11499023438,1020.96891746555,1724193166711,1,-94,-10,-67,22,22a,,13.7222556713963
4917,,8,-113.2776194,37.1832994,1065.02526855469,1021.40627156489,1724193167716,1,-94,-10,-67,22,22a,,11.5283407248676
4919,,8,-113.27749257968,37.1833226402838,1065.38781738281,1021.6386768972,1724193168722,2,-92,-10,-59,22,22a,,11.5283407248676
4920,,8,-113.2776194,37.1832994,1065.02526855469,1021.40627156489,1724193168722,2,-92,-10,-59,22,22a,,12.9824543638433
4921,,8,-113.277476583346,37.18332557167,1065.427734375,1021.66799107407,1724193169729,2,-92,-10,-59,22,22a,,12.9824543638433
4922,,8,-113.2776194,37.1832994,1065.02526855469,1021.40627156489,1724193169729,2,-92,-10,-59,22,22a,,14.8541976411873
4923,,8,-113.277455992774,37.1833293449671,1065.47937011719,1021.70572444945,1724193170737,2,-97,-9,-67,22,22a,,14.8541976411873
4924,,8,-113.2776194,37.1832994,1065.02526855469,1021.40627156489,1724193170737,2,-97,-9,-67,22,22a,,8.68539171760195
4925,,8,-113.277523854236,37.1833169091079,1065.02526855469,1021.58136452268,1724193171743,2,-97,-9,-67,22,22a,,8.68539171760195
4927,,8,-113.2776194,37.1832994,1065.02526855469,1021.40627156489,1724193172745,2,-100,-12,-69,22,22a,,26.0648030022309
4929,,8,-113.277332667733,37.1833519447283,1065.53015136719,1021.93172448692,1724193173756,2,-100,-12,-69,22,22a,,26.0648030022309
4930,,8,-113.2776194,37.1832994,1065.02526855469,1021.40627156489,1724193173756,2,-100,-12,-69,22,22a,,34.5697148839611
4931,,8,-113.277239107319,37.1833690900134,1065.02526855469,1022.10317917838,1724193174760,4,-94,-12,-61,22,22a,,34.5697148839611
4933,,8,-113.2776194,37.1832994,1065.02526855469,1021.40627156489,1724193175759,4,-94,-12,-61,22,22a,,103.743485680499
4935,,8,-113.276478143181,37.1835085394526,1065.76977539063,1023.49768853643,1724193176769,4,-91,-11,-61,22,22a,,104.159433819641
4937,,8,-113.275332307598,37.1837185179802,1073.05236816406,1025.59749634839,1724193177770,4,-91,-11,-61,22,22a,,12.5906821598932
4939,,8,-113.2751938,37.1837439,1073.60278320313,1025.85131927071,1724193178769,4,-95,-11,-65,22,22a,,3.15623464231636
4941,,8,-113.275179875591,37.1837177729397,1073.60278320313,1026.10856562794,1724193179774,4,-95,-11,-65,22,22a,,3.15623464231636
4943,,8,-113.2751938,37.1837439,1073.60278320313,1025.85131927071,1724193180780,4,-93,-14,-57,22,22a,,6.29362625658702
4945,,8,-113.275166034314,37.1836918018618,1073.60278320313,1026.36427618602,1724193181782,4,-93,-14,-57,22,22a,,6.33759437708765
4947,,8,-113.275138074656,37.1836393397646,1073.98608398438,1026.88081663268,1724193182791,3,-95,-14,-59,22,22a,,12.6312206336742
4948,,8,-113.2751938,37.1837439,1073.60278320313,1025.85131927071,1724193182791,3,-95,-14,-59,22,22a,,15.17055182171
4949,,8,-113.275126871852,37.1836183193865,1073.87646484375,1027.08778272916,1724193183800,3,-95,-14,-59,22,22a,,15.17055182171
4950,,8,-113.2751938,37.1837439,1073.60278320313,1025.85131927071,1724193183800,3,-95,-14,-59,22,22a,,18.8372337087191
4951,,8,-113.275110695499,37.1835879668922,1073.65856933594,1027.38663259989,1724193184801,2,-95,-13,-63,22,22a,,18.8372337087191
4952,,8,-113.2751938,37.1837439,1073.60278320313,1025.85131927071,1724193184801,2,-95,-13,-63,22,22a,,25.1288710526687
4953,,8,-113.275082938596,37.1835358852345,1073.60278320313,1027.89942724878,1724193185803,2,-95,-13,-63,22,22a,,25.1288710526687
4955,,8,-113.2751938,37.1837439,1073.60278320313,1025.85131927071,1724193186808,2,-91,-13,-55,22,22a,,75.4618810928193
4957,,8,-113.274860883869,37.1831192329049,1073.990234375,1032.00177526474,1724193187810,2,-91,-13,-55,22,22a,,76.6053404374282
4959,,8,-113.274522923554,37.1824851011568,1078.67272949219,1038.24541998596,1724193188815,2,-91,-9,-55,22,22a,,76.4529899448976
4961,,8,-113.274185635797,37.1818522313625,1088.08740234375,1044.47663954355,1724193189818,2,-91,-9,-55,22,22a,,8.68957833099358
4963,,8,-113.2741473,37.1817803,1089.154296875,1045.18487387014,1724193190828,2,-97,-12,-67,22,22a,,6.72915476230369
4965,,8,-113.274158056562,37.1817203931445,1089.154296875,1045.56603669969,1724193191830,2,-104,-11,-73,22,22a,,6.73587059336708
4967,,8,-113.274168823859,37.1816604265017,1090.44799804688,1045.94757993127,1724193192833,2,-104,-12,-69,22,22a,,13.4650253556707
4968,,8,-113.2741473,37.1817803,1089.154296875,1045.18487387014,1724193192833,2,-104,-12,-69,22,22a,,7.21525066114274
4969,,8,-113.274158833587,37.1817160656357,1089.154296875,1045.59357086897,1724193193840,2,-104,-12,-69,22,22a,,7.21525066114274
4971,,8,-113.2741473,37.1817803,1089.154296875,1045.18487387014,1724193194844,3,-101,-11,-69,22,22a,,21.6170919706751
4973,,8,-113.274181854947,37.1815878520584,1091.05126953125,1046.40934144261,1724193195850,3,-101,-11,-69,22,22a,,21.6170919706751
4974,,8,-113.2741473,37.1817803,1089.154296875,1045.18487387014,1724193195850,3,-101,-11,-69,22,22a,,27.0644057354961
4975,,8,-113.274190562484,37.1815393569005,1089.154296875,1046.71789630547,1724193196857,2,-97,-13,-61,22,22a,,27.0644057354961
4977,,8,-113.2741473,37.1817803,1089.154296875,1045.18487387014,1724193197861,2,-97,-13,-61,22,22a,,53.9407464372883
4979,,8,-113.274233524343,37.1813000880807,1089.154296875,1048.2402659837,1724193198862,2,-97,-13,-65,22,22a,,53.8868664463299
4981,,8,-113.274319662548,37.1808203558935,1095.3017578125,1051.29260575749,1724193199862,2,-93,-11,-63,22,22a,,109.577379178292
4983,,8,-113.274494822053,37.1798448346008,1106.67639160156,1057.49944891278,1724193200864,3,-98,-13,-65,22,22a,,12.6856066075696
4985,,8,-113.2745151,37.1797319,1107.25915527344,1058.21800560541,1724193201873,3,-98,-13,-65,22,22a,,4.49298900218618
4987,,8,-113.274485342537,37.1796991806101,1107.25915527344,1058.52239239869,1724193202872,3,-98,-13,-65,22,22a,,4.49298900218618
4989,,8,-113.2745151,37.1797319,1107.25915527344,1058.21800560541,1724193203878,4,-109,-12,-75,22,22a,,7.50631428350443
4991,,8,-113.274465385019,37.1796772366097,1107.25915527344,1058.72653630044,1724193204880,4,-109,-12,-75,22,22a,,7.50631428350443
4993,,8,-113.2745151,37.1797319,1107.25915527344,1058.21800560541,1724193205888,3,-114,-13,-81,22,22a,,22.5638964793015
4995,,8,-113.274365657364,37.1795675825036,1113.31640625,1059.7466427845,1724193206890,3,-114,-13,-81,22,22a,,22.5638964793015
4996,,8,-113.2745151,37.1797319,1107.25915527344,1058.21800560541,1724193206890,3,-114,-13,-81,22,22a,,18.8063303690586
4997,,8,-113.274390544041,37.1795949462908,1107.25915527344,1059.4920788854,1724193207891,3,-111,-12,-81,22,22a,,18.8627047883596
4999,,8,-113.274265614787,37.179457582131,1117.14025878906,1060.76997056684,1724193208895,3,-111,-12,-81,22,22a,,37.6690351573959
5000,,8,-113.2745151,37.1797319,1107.25915527344,1058.21800560541,1724193208895,3,-111,-12,-81,22,22a,,56.3816102130268
5001,,8,-113.274141679933,37.1793213113481,1118.9443359375,1062.03769061855,1724193209896,3,-103,-12,-71,22,22a,,56.3816102130268
5002,,8,-113.2745151,37.1797319,1107.25915527344,1058.21800560541,1724193209896,3,-103,-12,-71,22,22a,,112.819651379693
5003,,8,-113.273767886818,37.1789103125178,1115.43249511719,1065.86119150083,1724193210898,3,-103,-12,-71,22,22a,,114.303050323171
5005,,8,-113.273010851826,37.1780779256045,1121.96301269531,1073.60484394493,1724193211900,2,-98,-12,-63,22,22a,,13.4608668016152
5007,,8,-113.2729217,37.1779799,1121.66540527344,1074.51677107907,1724193212904,2,-98,-12,-63,22,22a,,10.9174249035813
5009,,8,-113.272827286373,37.1779168046955,1121.96081542969,1075.06212589873,1724193213913,2,-101,-12,-71,22,22a,,10.9174249035813
5010,,8,-113.2729217,37.1779799,1121.66540527344,1074.51677107907,1724193213913,2,-101,-12,-71,22,22a,,12.3249238842184
5011,,8,-113.272815114359,37.1779086703091,1122.06591796875,1075.13243424954,1724193214925,2,-101,-12,-71,22,22a,,12.3249238842184
5012,,8,-113.2729217,37.1779799,1121.66540527344,1074.51677107907,1724193214925,2,-101,-12,-71,22,22a,,13.9337162334134
5013,,8,-113.272801201567,37.1778993725847,1122.05383300781,1075.2127977389,1724193215925,2,-109,-14,-77,22,22a,,13.9337162334134
5014,,8,-113.2729217,37.1779799,1121.66540527344,1074.51677107907,1724193215925,2,-109,-14,-77,22,22a,,16.3771121426755
5015,,8,-113.272780071147,37.1778852514212,1121.94079589844,1075.33485190155,1724193216933,2,-109,-14,-77,22,22a,,16.3771121426755
5016,,8,-113.2729217,37.1779799,1121.66540527344,1074.51677107907,1724193216933,2,-109,-14,-77,22,22a,,10.9090124777215
5017,,8,-113.272827359124,37.1779168533136,1121.66540527344,1075.06170567546,1724193217936,2,-116,-13,-83,22,22a,,10.9090124777215
5019,,8,-113.2729217,37.1779799,1121.66540527344,1074.51677107907,1724193218938,2,-116,-13,-83,22,22a,,32.7705590514343
5021,,8,-113.272638301136,37.1777905085083,1121.32055664063,1076.15374808698,1724193219946,2,-120,-14,-87,22,22a,,32.7705590514343
5022,,8,-113.2729217,37.1779799,1121.66540527344,1074.51677107907,1724193219946,2,-120,-14,-87,22,22a,,48.8794035452124
5023,,8,-113.272498992459,37.1776974104707,1121.28735351563,1076.95842703909,1724193220946,2,-120,-14,-87,22,22a,,48.8794035452124
5024,,8,-113.2729217,37.1779799,1121.66540527344,1074.51677107907,1724193220946,2,-120,-14,-87,22,22a,,97.8566735139066
5025,,8,-113.272075439503,37.1774143559624,1123.79052734375,1079.40496631103,1724193221948,4,-115,-13,-81,22,22a,,99.3442968904256
5027,,8,-113.271216317904,37.1768402170306,1129.25109863281,1084.36745022432,1724193222950,4,-115,-13,-81,22,22a,,97.9566867782638
5029,,8,-113.2703692,37.1762741,1140.29797363281,1089.26059803503,1724193223952,2,-117,-16,-81,22,22a,,13.218452211113
5031,,8,-113.27029019283,37.1761732599284,1140.0986328125,1089.65105618615,1724193224954,2,-117,-16,-81,22,22a,,13.218452211113
5032,,8,-113.2703692,37.1762741,1140.29797363281,1089.26059803503,1724193224954,2,-117,-16,-81,22,22a,,14.6835951164204
5033,,8,-113.27028143562,37.1761620827435,1140.07568359375,1089.69433484405,1724193225956,2,-122,-15,-89,22,22a,,14.6835951164204
5034,,8,-113.2703692,37.1762741,1140.29797363281,1089.26059803503,1724193225956,2,-122,-15,-89,22,22a,,16.7117940675204
5035,,8,-113.270269313004,37.1761466101548,1140.14111328125,1089.75424553526,1724193226970,2,-122,-15,-89,22,22a,,16.7117940675204
5036,,8,-113.2703692,37.1762741,1140.29797363281,1089.26059803503,1724193226970,2,-122,-15,-89,22,22a,,18.8791618712147
5037,,8,-113.270256358572,37.176130075885,1140.35546875,1089.81826711235,1724193227971,2,-115,-11,-85,22,22a,,18.8791618712147
5038,,8,-113.2703692,37.1762741,1140.29797363281,1089.26059803503,1724193227971,2,-115,-11,-85,22,22a,,22.2367569206032
5039,,8,-113.270236290112,37.1761044616916,1140.27587890625,1089.9174466393,1724193228982,2,-115,-11,-85,22,22a,,22.2367569206032
5040,,8,-113.2703692,37.1762741,1140.29797363281,1089.26059803503,1724193228982,2,-115,-11,-85,22,22a,,16.5799413342431
5041,,8,-113.270270101092,37.1761476160241,1140.29797363281,1089.75035075554,1724193229987,2,-121,-15,-87,22,22a,,16.5139592557115
5043,,8,-113.270171396608,37.176021635467,1140.05163574219,1090.23815421149,1724193230988,2,-121,-15,-87,22,22a,,33.0939005899413
5044,,8,-113.2703692,37.1762741,1140.29797363281,1089.26059803503,1724193230988,2,-121,-15,-87,22,22a,,44.2464088573423
5045,,8,-113.270104737721,37.175936556012,1139.8837890625,1090.56758641241,1724193231992,1,-125,-16,-89,22,22a,,44.2464088573423
5046,,8,-113.2703692,37.1762741,1140.29797363281,1089.26059803503,1724193231992,1,-126,-15,-101,22,22a,,0
5047,,8,-113.2703692,37.1762741,1140.29797363281,1089.26059803503,1724193231992,1,-120,-15,-95,22,22a,,0
5050,,8,-113.2703692,37.1762741,1140.29797363281,1089.26059803503,1724193231992,1,-125,-16,-89,22,22a,,66.2374235233138
5051,,8,-113.269973296808,37.1757687926155,1140.46887207031,1091.21717525735,1724193232993,1,-125,-16,-89,22,22a,,66.2374235233138
5052,,8,-113.2703692,37.1762741,1140.29797363281,1089.26059803503,1724193232993,1,-126,-15,-101,22,22a,,0
5053,,8,-113.2703692,37.1762741,1140.29797363281,1089.26059803503,1724193232993,1,-120,-15,-95,22,22a,,0
5054,,8,-113.2703692,37.1762741,1140.29797363281,1089.26059803503,1724193232993,1,-125,-16,-89,22,22a,,132.474971280779
5057,,8,-113.269577393616,37.1752634852311,1141.60571289063,1093.17375247966,1724193233994,3,-127,-15,-103,22,22a,,0
5058,,8,-113.269577393616,37.1752634852311,1141.60571289063,1093.17375247966,1724193233994,3,-124,-16,-99,22,22a,,0
5059,,8,-113.269577393616,37.1752634852311,1141.60571289063,1093.17375247966,1724193233994,3,-129,-19,-91,22,22a,,134.356462217301
5063,,8,-113.268774344545,37.1742385209624,1141.9306640625,1097.14246895495,1724193234994,3,-124,-16,-99,22,22a,,0
5064,,8,-113.268774344545,37.1742385209624,1141.9306640625,1097.14246895495,1724193234994,3,-129,-19,-91,22,22a,,0
5066,,8,-113.268774344545,37.1742385209624,1141.9306640625,1097.14246895495,1724193234994,3,-127,-15,-103,22,22a,,15.1823123736271
5069,,8,-113.2686836,37.1741227,1142.63330078125,1097.59093391666,1724193235999,2,-129,-19,-91,22,22a,,0
5070,,8,-113.2686836,37.1741227,1142.63330078125,1097.59093391666,1724193235999,2,-124,-17,-97,22,22a,,0
5071,,8,-113.2686836,37.1741227,1142.63330078125,1097.59093391666,1724193235999,2,-128,-16,-101,22,22a,,15.0540130479247
5075,,8,-113.268622627985,37.1739963332929,1143.25122070313,1097.92992681664,1724193237001,2,-124,-17,-97,22,22a,,15.0540130479247
5076,,8,-113.2686836,37.1741227,1142.63330078125,1097.59093391666,1724193237001,2,-128,-16,-101,22,22a,,0
5077,,8,-113.2686836,37.1741227,1142.63330078125,1097.59093391666,1724193237001,2,-129,-19,-91,22,22a,,0
5079,,8,-113.2686836,37.1741227,1142.63330078125,1097.59093391666,1724193237001,2,-124,-17,-97,22,22a,,17.1193161911823
5081,,8,-113.268614263061,37.1739789966847,1143.30224609375,1097.97643421729,1724193238014,1,-130,-17,-103,22,22a,,17.1193161911823
5082,,8,-113.2686836,37.1741227,1142.63330078125,1097.59093391666,1724193238014,1,-127,-17,-99,22,22a,,0
5083,,8,-113.2686836,37.1741227,1142.63330078125,1097.59093391666,1724193238014,1,-133,-20,-91,22,22a,,0
5084,,8,-113.2686836,37.1741227,1142.63330078125,1097.59093391666,1724193238014,1,-130,-17,-103,22,22a,,19.4374081184962
5087,,8,-113.268604874288,37.1739595381126,1143.33850097656,1098.02863402486,1724193239019,1,-133,-20,-91,22,22a,,19.4374081184962
5088,,8,-113.2686836,37.1741227,1142.63330078125,1097.59093391666,1724193239019,1,-130,-17,-103,22,22a,,0
5089,,8,-113.2686836,37.1741227,1142.63330078125,1097.59093391666,1724193239019,1,-127,-17,-99,22,22a,,0
5090,,8,-113.2686836,37.1741227,1142.63330078125,1097.59093391666,1724193239019,1,-133,-20,-91,22,22a,,22.48565559808
5093,,8,-113.268592528227,37.1739339504555,1143.24816894531,1098.09727579173,1724193240015,1,-136,-20,-91,22,22a,,22.48565559808
5094,,8,-113.2686836,37.1741227,1142.63330078125,1097.59093391666,1724193240015,1,-132,-18,-105,22,22a,,0
5095,,8,-113.2686836,37.1741227,1142.63330078125,1097.59093391666,1724193240015,1,-136,-20,-91,22,22a,,27.1976358152502
5097,,8,-113.268573443691,37.1738943970637,1143.19262695313,1098.20338221251,1724193241020,1,-136,-20,-91,22,22a,,27.1976358152502
5098,,8,-113.2686836,37.1741227,1142.63330078125,1097.59093391666,1724193241020,1,-132,-18,-105,22,22a,,0
5099,,8,-113.2686836,37.1741227,1142.63330078125,1097.59093391666,1724193241020,1,-136,-20,-91,22,22a,,33.9852560388969
5101,,8,-113.268545952367,37.1738374203007,1143.12219238281,1098.35622878552,1724193242024,1,-135,-20,-91,22,22a,,33.9852560388969
5102,,8,-113.2686836,37.1741227,1142.63330078125,1097.59093391666,1724193242024,1,-135,-20,-91,22,22a,,0
5103,,8,-113.2686836,37.1741227,1142.63330078125,1097.59093391666,1724193242024,1,-133,-20,-103,22,22a,,0
5104,,8,-113.2686836,37.1741227,1142.63330078125,1097.59093391666,1724193242024,1,-131,-18,-103,22,22a,,45.1669618031979
5107,,8,-113.268500664057,37.1737435586383,1143.42395019531,1098.60802324815,1724193243024,1,-131,-18,-103,22,22a,,45.1669618031979
5108,,8,-113.2686836,37.1741227,1142.63330078125,1097.59093391666,1724193243024,1,-133,-20,-103,22,22a,,0
5109,,8,-113.2686836,37.1741227,1142.63330078125,1097.59093391666,1724193243024,1,-135,-20,-91,22,22a,,0
